 NPTS  NS CUEDGE  CUHITE   DSPACE  STPDEG  STEPMM  START    STOP     SCALE
  480   4  84294. 200000. 1.92017   4000.   3150.  85290.  74500.    2.000
  DELTA:     50.      8.     16.     32.     46.
 DELEND:  84788.  83804.  81216.  76752.  71076.
    SEC:   2.000   2.000   2.000   2.000   2.000
 OFFSET: 1830. 1937.  366.  851.    4.    6.  137.    4.    6.   18.  641.    3.    2.    5.   61.   20.   93.  232.    0.    0.    0.    0.    0.    0.
5% CU/CAB IN H2 AT 40C                                            7   9  6-10-83
    83340. 2.24271E+05 1.06352E+04 1.77739E+04 3.11864E+04
    83324. 2.24277E+05 1.06892E+04 1.77379E+04 3.13254E+04
    83308. 2.24487E+05 1.07397E+04 1.77339E+04 3.14409E+04
    83292. 2.24465E+05 1.07787E+04 1.76854E+04 3.16139E+04
    83276. 2.24518E+05 1.08172E+04 1.76599E+04 3.16759E+04
    83260. 2.24748E+05 1.09147E+04 1.76349E+04 3.19234E+04
    83244. 2.24736E+05 1.09112E+04 1.76044E+04 3.18604E+04
    83228. 2.24846E+05 1.09697E+04 1.75934E+04 3.20194E+04
    83212. 2.24951E+05 1.10302E+04 1.75754E+04 3.21324E+04
    83196. 2.25052E+05 1.10742E+04 1.75419E+04 3.23169E+04
    83180. 2.25092E+05 1.11027E+04 1.75199E+04 3.22684E+04
    83164. 2.25117E+05 1.11512E+04 1.74589E+04 3.24834E+04
    83148. 2.25206E+05 1.11782E+04 1.74709E+04 3.25669E+04
    83132. 2.25264E+05 1.12387E+04 1.75194E+04 3.26874E+04
    83116. 2.25295E+05 1.12617E+04 1.75479E+04 3.28154E+04
    83100. 2.25433E+05 1.12922E+04 1.75809E+04 3.29234E+04
    83084. 2.25472E+05 1.13212E+04 1.76484E+04 3.29634E+04
    83068. 2.25605E+05 1.13562E+04 1.76974E+04 3.29874E+04
    83052. 2.25685E+05 1.13577E+04 1.77544E+04 3.30409E+04
    83036. 2.25679E+05 1.14172E+04 1.78364E+04 3.31834E+04
    83020. 2.25721E+05 1.14212E+04 1.78669E+04 3.31964E+04
    83004. 2.25845E+05 1.14482E+04 1.79144E+04 3.32549E+04
    82988. 2.25895E+05 1.14852E+04 1.79569E+04 3.34744E+04
    82972. 2.26042E+05 1.15177E+04 1.80174E+04 3.35499E+04
    82956. 2.26089E+05 1.15247E+04 1.80964E+04 3.36114E+04
    82940. 2.26099E+05 1.15522E+04 1.81394E+04 3.36559E+04
    82924. 2.26080E+05 1.15772E+04 1.82794E+04 3.38544E+04
    82908. 2.26167E+05 1.16057E+04 1.82999E+04 3.39004E+04
    82892. 2.26370E+05 1.16072E+04 1.83769E+04 3.38749E+04
    82876. 2.26349E+05 1.16412E+04 1.84759E+04 3.39799E+04
    82860. 2.26323E+05 1.16572E+04 1.85289E+04 3.39359E+04
    82844. 2.26096E+05 1.17162E+04 1.85524E+04 3.42389E+04
    82828. 2.26048E+05 1.17342E+04 1.85659E+04 3.42144E+04
    82812. 2.26714E+05 1.17607E+04 1.86659E+04 3.42734E+04
    82796. 2.26966E+05 1.17942E+04 1.86979E+04 3.43869E+04
    82780. 2.27018E+05 1.18502E+04 1.87519E+04 3.45199E+04
    82764. 2.27069E+05 1.18877E+04 1.87209E+04 3.46544E+04
    82748. 2.27087E+05 1.19177E+04 1.87219E+04 3.47124E+04
    82732. 2.27055E+05 1.19747E+04 1.86779E+04 3.48159E+04
    82716. 2.27185E+05 1.20287E+04 1.86769E+04 3.50479E+04
    82700. 2.27418E+05 1.20857E+04 1.86784E+04 3.52749E+04
    82684. 2.27470E+05 1.21412E+04 1.86759E+04 3.54399E+04
    82668. 2.27541E+05 1.22002E+04 1.86409E+04 3.55314E+04
    82652. 2.27755E+05 1.22942E+04 1.86069E+04 3.57899E+04
    82636. 2.27639E+05 1.23257E+04 1.85439E+04 3.58264E+04
    82620. 2.27687E+05 1.23387E+04 1.85244E+04 3.58739E+04
    82604. 2.27843E+05 1.24437E+04 1.85289E+04 3.62119E+04
