"Data"	"Hora"	"Energia"	"Curta"	"Longa"	"Media"	"Ge15"	"Amostra"	"Referencia"	"Fluorescencia"
04/07/12	13:24:15	6919.999938111	214577	1	1	619	12.2764239	0.0000000	2.88474534E-03
04/07/12	13:24:16	6920.499857371	217479	1	1	676	12.2898576	0.0000000	3.10834609E-03
04/07/12	13:24:18	6920.999852077	217676	1	1	649	12.2907630	0.0000000	2.98149543E-03
04/07/12	13:24:19	6921.499922247	217727	1	1	600	12.2909973	0.0000000	2.75574458E-03
04/07/12	13:24:20	6922.000067897	217684	1	1	658	12.2907997	0.0000000	3.02273020E-03
04/07/12	13:24:22	6922.500289045	217642	1	1	618	12.2906068	0.0000000	2.83952546E-03
04/07/12	13:24:23	6922.999774792	217615	1	1	684	12.2904827	0.0000000	3.14316568E-03
04/07/12	13:24:25	6923.500146862	217557	1	1	636	12.2902162	0.0000000	2.92337181E-03
04/07/12	13:24:26	6923.999783321	217600	1	1	642	12.2904138	0.0000000	2.95036765E-03
04/07/12	13:24:28	6924.500306381	217533	1	1	641	12.2901058	0.0000000	2.94667935E-03
04/07/12	13:24:29	6925.000093618	217508	1	1	642	12.2899909	0.0000000	2.95161557E-03
04/07/12	13:24:31	6925.499956209	217452	1	1	610	12.2897334	0.0000000	2.80521678E-03
04/07/12	13:24:32	6925.99989417	217455	1	1	644	12.2897472	0.0000000	2.96153227E-03
04/07/12	13:24:34	6926.499907518	217389	1	1	653	12.2894437	0.0000000	3.00383184E-03
04/07/12	13:24:35	6926.99999627	217307	1	1	694	12.2890664	0.0000000	3.19363849E-03
04/07/12	13:24:36	6927.500160442	217275	1	1	653	12.2889191	0.0000000	3.00540789E-03
04/07/12	13:24:38	6928.000400052	217276	1	1	660	12.2889237	0.0000000	3.03761115E-03
04/07/12	13:24:39	6928.499902855	217349	1	1	650	12.2892596	0.0000000	2.99058197E-03
04/07/12	13:24:41	6929.000293267	217798	1	1	653	12.2913233	0.0000000	2.99819098E-03
04/07/12	13:24:42	6929.499946661	217705	1	1	648	12.2908962	0.0000000	2.97650490E-03
04/07/12	13:24:44	6929.999675315	217766	1	1	598	12.2911764	0.0000000	2.74606688E-03
04/07/12	13:24:45	6930.500291996	218354	1	1	637	12.2938729	0.0000000	2.91728111E-03
04/07/12	13:24:47	6931.000171342	219021	1	1	683	12.2969229	0.0000000	3.11842243E-03
04/07/12	13:24:48	6931.500125998	219689	1	1	658	12.2999682	0.0000000	2.99514313E-03
04/07/12	13:24:50	6932.00015598	219753	1	1	665	12.3002595	0.0000000	3.02612479E-03
04/07/12	13:24:51	6932.500261306	221617	1	1	684	12.3087059	0.0000000	3.08640583E-03
04/07/12	13:24:53	6932.999628629	221301	1	1	710	12.3072790	0.0000000	3.20830001E-03
04/07/12	13:24:54	6933.49988457	219832	1	1	723	12.3006189	0.0000000	3.28887514E-03
04/07/12	13:24:56	6934.000215904	219268	1	1	677	12.2980500	0.0000000	3.08754583E-03
04/07/12	13:24:57	6934.499808918	218395	1	1	626	12.2940606	0.0000000	2.86636599E-03
04/07/12	13:24:59	6935.000290967	218234	1	1	718	12.2933232	0.0000000	3.29004646E-03
04/07/12	13:25:00	6935.500034485	218405	1	1	706	12.2941064	0.0000000	3.23252673E-03
04/07/12	13:25:02	6935.999853218	218614	1	1	660	12.2950629	0.0000000	3.01901982E-03
04/07/12	13:25:03	6936.499747183	218500	1	1	700	12.2945413	0.0000000	3.20366133E-03
04/07/12	13:25:04	6936.999716398	218532	1	1	697	12.2946877	0.0000000	3.18946424E-03
04/07/12	13:25:06	6937.499760878	218613	1	1	741	12.2950583	0.0000000	3.38955140E-03
04/07/12	13:25:07	6937.999880641	218456	1	1	704	12.2943399	0.0000000	3.22261691E-03
04/07/12	13:25:09	6938.500075703	219105	1	1	680	12.2973063	0.0000000	3.10353483E-03
04/07/12	13:25:10	6939.000346082	219312	1	1	686	12.2982507	0.0000000	3.12796381E-03
04/07/12	13:25:12	6939.499876836	219588	1	1	751	12.2995083	0.0000000	3.42004117E-03
04/07/12	13:25:13	6940.000297774	219841	1	1	740	12.3006598	0.0000000	3.36606911E-03
04/07/12	13:25:15	6940.499978876	220204	1	1	658	12.3023097	0.0000000	2.98813827E-03
04/07/12	13:25:16	6940.999735116	220405	1	1	705	12.3032220	0.0000000	3.19865702E-03
04/07/12	13:25:18	6941.500381958	220868	1	1	751	12.3053205	0.0000000	3.40022095E-03
04/07/12	13:25:19	6942.000288646	220934	1	1	776	12.3056193	0.0000000	3.51236116E-03
04/07/12	13:25:21	6942.500270522	221330	1	1	720	12.3074101	0.0000000	3.25306104E-03
04/07/12	13:25:22	6943.000327602	221272	1	1	717	12.3071480	0.0000000	3.24035576E-03
04/07/12	13:25:24	6943.499643966	221880	1	1	742	12.3098920	0.0000000	3.34414999E-03
04/07/12	13:25:25	6943.999851382	222188	1	1	744	12.3112791	0.0000000	3.34851567E-03
04/07/12	13:25:27	6944.500134054	222334	1	1	731	12.3119360	0.0000000	3.28784621E-03
04/07/12	13:25:28	6944.99967569	222711	1	1	796	12.3136302	0.0000000	3.57413868E-03
04/07/12	13:25:30	6945.500108798	223029	1	1	782	12.3150571	0.0000000	3.50627049E-03
04/07/12	13:25:32	6945.999800659	222650	1	1	737	12.3133563	0.0000000	3.31012800E-03
04/07/12	13:25:33	6946.50038427	222817	1	1	788	12.3141061	0.0000000	3.53653447E-03
04/07/12	13:25:35	6947.000226423	221929	1	1	799	12.3101128	0.0000000	3.60025053E-03
04/07/12	13:25:36	6947.500143685	221543	1	1	767	12.3083720	0.0000000	3.46208185E-03
04/07/12	13:25:38	6948.000136072	221086	1	1	757	12.3063070	0.0000000	3.42400695E-03
04/07/12	13:25:39	6948.500203603	220932	1	1	811	12.3056102	0.0000000	3.67081274E-03
04/07/12	13:25:40	6949.000346292	221266	1	1	756	12.3071209	0.0000000	3.41670207E-03
04/07/12	13:25:42	6949.499746747	221489	1	1	815	12.3081282	0.0000000	3.67964098E-03
04/07/12	13:25:46	6950.000039683	887006	1	1	3234	13.6956070	0.0000000	3.64597308E-03
04/07/12	13:25:51	6950.300088022	888141	1	1	3347	13.6968858	0.0000000	3.76854576E-03
04/07/12	13:25:55	6950.600163411	888103	1	1	3271	13.6968430	0.0000000	3.68313135E-03
04/07/12	13:25:59	6950.900265852	890056	1	1	3277	13.6990397	0.0000000	3.68179081E-03
04/07/12	13:26:04	6951.200395351	890981	1	1	3240	13.7000784	0.0000000	3.63644118E-03
04/07/12	13:26:08	6951.499734008	891975	1	1	3380	13.7011934	0.0000000	3.78934387E-03
04/07/12	13:26:13	6951.799917557	891598	1	1	3416	13.7007706	0.0000000	3.83132309E-03
04/07/12	13:26:17	6952.100128173	891582	1	1	3541	13.7007527	0.0000000	3.97159207E-03
04/07/12	13:26:22	6952.400365861	887995	1	1	3434	13.6967214	0.0000000	3.86713889E-03
04/07/12	13:26:26	6952.699812426	890056	1	1	3375	13.6990397	0.0000000	3.79189624E-03
04/07/12	13:26:31	6953.000104193	890457	1	1	3397	13.6994901	0.0000000	3.81489505E-03
04/07/12	13:26:35	6953.299604698	890600	1	1	3355	13.6996507	0.0000000	3.76712329E-03
04/07/12	13:26:40	6953.599950558	892080	1	1	3500	13.7013111	0.0000000	3.92341494E-03
04/07/12	13:26:44	6953.900323508	890929	1	1	3583	13.7000200	0.0000000	4.02164482E-03
04/07/12	13:26:48	6954.199904984	892860	1	1	3575	13.7021851	0.0000000	4.00398719E-03
04/07/12	13:26:53	6954.500332049	892950	1	1	3542	13.7022859	0.0000000	3.96662747E-03
04/07/12	13:26:57	6954.799967501	893970	1	1	3502	13.7034275	0.0000000	3.91735741E-03
04/07/12	13:27:02	6955.099629909	895042	1	1	3652	13.7046259	0.0000000	4.08025545E-03
04/07/12	13:27:06	6955.400138136	895741	1	1	3691	13.7054066	0.0000000	4.12061076E-03
04/07/12	13:27:10	6955.699854541	895647	1	1	3791	13.7053016	0.0000000	4.23269435E-03
04/07/12	13:27:15	6955.999597912	899500	1	1	3617	13.7095943	0.0000000	4.02112285E-03
04/07/12	13:27:19	6956.300187335	900681	1	1	3729	13.7109064	0.0000000	4.14020058E-03
04/07/12	13:27:24	6956.599984724	902454	1	1	3764	13.7128730	0.0000000	4.17084971E-03
04/07/12	13:27:28	6956.89980909	903948	1	1	3856	13.7145271	0.0000000	4.26573210E-03
04/07/12	13:27:33	6957.199660438	905263	1	1	3838	13.7159808	0.0000000	4.23965190E-03
04/07/12	13:27:37	6957.500358147	906033	1	1	3764	13.7168310	0.0000000	4.15437407E-03
04/07/12	13:27:41	6957.800263542	907050	1	1	3975	13.7179529	0.0000000	4.38233835E-03
04/07/12	13:27:46	6958.100195929	907373	1	1	3960	13.7183089	0.0000000	4.36424712E-03
04/07/12	13:27:50	6958.400155311	904755	1	1	3945	13.7154195	0.0000000	4.36029643E-03
04/07/12	13:27:55	6958.700141692	908026	1	1	4028	13.7190283	0.0000000	4.43599633E-03
04/07/12	13:27:59	6959.000155076	905736	1	1	4061	13.7165032	0.0000000	4.48364645E-03
04/07/12	13:28:03	6959.300195466	903372	1	1	4005	13.7138897	0.0000000	4.43338957E-03
04/07/12	13:28:08	6959.600262866	904137	1	1	4162	13.7147362	0.0000000	4.60328468E-03
04/07/12	13:28:12	6959.900357279	906538	1	1	4152	13.7173882	0.0000000	4.58006173E-03
04/07/12	13:28:16	6960.199658669	908320	1	1	4220	13.7193520	0.0000000	4.64593976E-03
04/07/12	13:28:21	6960.499807046	910748	1	1	4254	13.7220215	0.0000000	4.67088591E-03
04/07/12	13:28:25	6960.799982448	908747	1	1	4254	13.7198220	0.0000000	4.68117089E-03
04/07/12	13:28:29	6961.100184877	912359	1	1	4268	13.7237888	0.0000000	4.67798312E-03
04/07/12	13:28:34	6961.399594002	912245	1	1	4322	13.7236639	0.0000000	4.73776233E-03
04/07/12	13:28:38	6961.699850424	912438	1	1	4364	13.7238754	0.0000000	4.78279072E-03
04/07/12	13:28:43	6962.000133884	910188	1	1	4356	13.7214065	0.0000000	4.78582447E-03
04/07/12	13:28:47	6962.29962383	912240	1	1	4602	13.7236584	0.0000000	5.04472507E-03
04/07/12	13:28:52	6962.599961304	911366	1	1	4528	13.7226999	0.0000000	4.96836617E-03
04/07/12	13:28:56	6962.900325828	909395	1	1	4620	13.7205348	0.0000000	5.08030064E-03
04/07/12	13:29:01	6963.199896626	913693	1	1	4693	13.7252499	0.0000000	5.13629852E-03
04/07/12	13:29:05	6963.500315186	914922	1	1	4630	13.7265941	0.0000000	5.06054068E-03
04/07/12	13:29:10	6963.799939879	914683	1	1	4779	13.7263328	0.0000000	5.22476093E-03
04/07/12	13:29:14	6964.099591489	913060	1	1	4875	13.7245569	0.0000000	5.33918910E-03
04/07/12	13:29:18	6964.400091092	914388	1	1	4828	13.7260103	0.0000000	5.28003430E-03
04/07/12	13:29:23	6964.699796618	916180	1	1	4962	13.7279681	0.0000000	5.41596629E-03
04/07/12	13:29:27	6965.000350292	914485	1	1	5078	13.7261163	0.0000000	5.55285215E-03
04/07/12	13:29:32	6965.300109749	915208	1	1	5063	13.7269066	0.0000000	5.53207577E-03
04/07/12	13:29:36	6965.59989614	915130	1	1	5127	13.7268214	0.0000000	5.60248271E-03
04/07/12	13:29:41	6965.899709469	915972	1	1	5234	13.7277411	0.0000000	5.71414847E-03
04/07/12	13:29:45	6966.200371256	915492	1	1	5478	13.7272169	0.0000000	5.98366780E-03
04/07/12	13:29:50	6966.500238544	916368	1	1	5386	13.7281733	0.0000000	5.87755138E-03
04/07/12	13:29:54	6966.80013278	917220	1	1	5474	13.7291026	0.0000000	5.96803384E-03
04/07/12	13:29:58	6967.100053968	916199	1	1	5539	13.7279889	0.0000000	6.04562982E-03
04/07/12	13:30:03	6967.400002112	917515	1	1	5722	13.7294242	0.0000000	6.23641030E-03
04/07/12	13:30:07	6967.699977215	917971	1	1	5861	13.7299211	0.0000000	6.38473329E-03
04/07/12	13:30:11	6967.99997928	916805	1	1	6013	13.7286501	0.0000000	6.55864660E-03
04/07/12	13:30:16	6968.300008312	917909	1	1	6081	13.7298535	0.0000000	6.62483972E-03
04/07/12	13:30:20	6968.600064313	918585	1	1	6240	13.7305897	0.0000000	6.79305671E-03
04/07/12	13:30:24	6968.900147287	919265	1	1	6439	13.7313297	0.0000000	7.00450904E-03
04/07/12	13:30:29	6969.200257239	919047	1	1	6474	13.7310925	0.0000000	7.04425345E-03
04/07/12	13:30:33	6969.500394171	918446	1	1	6745	13.7304384	0.0000000	7.34392659E-03
04/07/12	13:30:38	6969.799735683	919516	1	1	6675	13.7316027	0.0000000	7.25925378E-03
04/07/12	13:30:42	6970.099926513	920079	1	1	6967	13.7322148	0.0000000	7.57217587E-03
04/07/12	13:30:47	6970.400144334	920392	1	1	7222	13.7325549	0.0000000	7.84665664E-03
04/07/12	13:30:51	6970.70038915	920807	1	1	7521	13.7330057	0.0000000	8.16783539E-03
04/07/12	13:30:55	6970.999838265	917426	1	1	7673	13.7293272	0.0000000	8.36361734E-03
04/07/12	13:31:00	6971.300137007	920659	1	1	8001	13.7328450	0.0000000	8.69051408E-03
04/07/12	13:31:04	6971.599639908	920537	1	1	8315	13.7327125	0.0000000	9.03277109E-03
04/07/12	13:31:09	6971.899992591	921394	1	1	8508	13.7336430	0.0000000	9.23383482E-03
04/07/12	13:31:13	6972.200372287	920891	1	1	8876	13.7330970	0.0000000	9.63849142E-03
04/07/12	13:31:18	6972.49995593	921978	1	1	9058	13.7342766	0.0000000	9.82452944E-03
04/07/12	13:31:22	6972.800389588	921388	1	1	9390	13.7336365	0.0000000	1.01911464E-02
04/07/12	13:31:27	6973.100027052	922219	1	1	9612	13.7345380	0.0000000	1.04226870E-02
04/07/12	13:31:31	6973.399691396	921576	1	1	10024	13.7338405	0.0000000	1.08770194E-02
04/07/12	13:31:36	6973.700205987	921728	1	1	10180	13.7340054	0.0000000	1.10444730E-02
04/07/12	13:31:40	6973.999924174	921834	1	1	10634	13.7341204	0.0000000	1.15356995E-02
04/07/12	13:31:44	6974.299669251	922691	1	1	11239	13.7350497	0.0000000	1.21806759E-02
04/07/12	13:31:49	6974.600264807	922496	1	1	11385	13.7348383	0.0000000	1.23415169E-02
04/07/12	13:31:53	6974.900063749	922563	1	1	11938	13.7349109	0.0000000	1.29400377E-02
04/07/12	13:31:58	6975.19988959	922594	1	1	12485	13.7349445	0.0000000	1.35324964E-02
04/07/12	13:32:02	6975.499742336	920404	1	1	13174	13.7325680	0.0000000	1.43132798E-02
04/07/12	13:32:06	6975.79962199	923331	1	1	13780	13.7357431	0.0000000	1.49242254E-02
04/07/12	13:32:11	6976.100352511	923254	1	1	14591	13.7356597	0.0000000	1.58038850E-02
04/07/12	13:32:15	6976.400286064	923972	1	1	15591	13.7364370	0.0000000	1.68738880E-02
04/07/12	13:32:20	6976.700246536	923918	1	1	16489	13.7363786	0.0000000	1.78468219E-02
04/07/12	13:32:24	6977.000233931	924244	1	1	17275	13.7367314	0.0000000	1.86909517E-02
04/07/12	13:32:28	6977.30024825	924281	1	1	18407	13.7367714	0.0000000	1.99149393E-02
04/07/12	13:32:33	6977.600289499	925041	1	1	19461	13.7375933	0.0000000	2.10379864E-02
04/07/12	13:32:37	6977.900357681	924266	1	1	20145	13.7367552	0.0000000	2.17956735E-02
04/07/12	13:32:42	6978.199628325	924873	1	1	21620	13.7374117	0.0000000	2.33761825E-02
04/07/12	13:32:46	6978.499750308	924666	1	1	23121	13.7371879	0.0000000	2.50047044E-02
04/07/12	13:32:51	6978.799899236	925169	1	1	24607	13.7377317	0.0000000	2.65973028E-02
04/07/12	13:32:55	6979.10007511	925484	1	1	26465	13.7380721	0.0000000	2.85958482E-02
04/07/12	13:32:59	6979.400277935	924166	1	1	28393	13.7366470	0.0000000	3.07228355E-02
04/07/12	13:33:04	6979.699682869	924628	1	1	30632	13.7371468	0.0000000	3.31289989E-02
04/07/12	13:33:08	6979.999939532	925462	1	1	33907	13.7380484	0.0000000	3.66379171E-02
04/07/12	13:33:13	6980.300223156	924100	1	1	37105	13.7365756	0.0000000	4.01525809E-02
04/07/12	13:33:17	6980.599708679	925553	1	1	40626	13.7381467	0.0000000	4.38937587E-02
04/07/12	13:33:21	6980.900046162	925207	1	1	45127	13.7377728	0.0000000	4.87750309E-02
04/07/12	13:33:26	6981.200410617	925166	1	1	49970	13.7377285	0.0000000	5.40119287E-02
04/07/12	13:33:30	6981.49997676	925805	1	1	56806	13.7384189	0.0000000	6.13584934E-02
04/07/12	13:33:35	6981.800395095	925251	1	1	64517	13.7378203	0.0000000	6.97291870E-02
04/07/12	13:33:39	6982.100014978	925060	1	1	71893	13.7376139	0.0000000	7.77171211E-02
04/07/12	13:33:44	6982.399661698	925559	1	1	80717	13.7381532	0.0000000	8.72089192E-02
04/07/12	13:33:48	6982.700160845	925254	1	1	91721	13.7378236	0.0000000	9.91306171E-02
04/07/12	13:33:53	6982.999861326	926270	1	1	102279	13.7389210	0.0000000	1.10420288E-01
04/07/12	13:33:57	6983.299588657	927094	1	1	113165	13.7398102	0.0000000	1.22064214E-01
04/07/12	13:34:01	6983.600168646	924456	1	1	124830	13.7369607	0.0000000	1.35030764E-01
04/07/12	13:34:06	6983.899949759	927615	1	1	137068	13.7403721	0.0000000	1.47763889E-01
04/07/12	13:34:10	6984.199757732	928505	1	1	149025	13.7413310	0.0000000	1.60499943E-01
04/07/12	13:34:15	6984.499592568	923356	1	1	157495	13.7357701	0.0000000	1.70568015E-01
04/07/12	13:34:19	6984.800280373	927601	1	1	167820	13.7403570	0.0000000	1.80918304E-01
04/07/12	13:34:24	6985.10016902	928351	1	1	174715	13.7411652	0.0000000	1.88199291E-01
04/07/12	13:34:28	6985.40008454	928733	1	1	177954	13.7415766	0.0000000	1.91609429E-01
04/07/12	13:34:32	6985.700026938	929816	1	1	179973	13.7427420	0.0000000	1.93557650E-01
04/07/12	13:34:37	6985.999996217	929073	1	1	176539	13.7419426	0.0000000	1.90016285E-01
04/07/12	13:34:41	6986.299992381	929853	1	1	170531	13.7427818	0.0000000	1.83395655E-01
04/07/12	13:34:45	6986.600015432	930625	1	1	162400	13.7436117	0.0000000	1.74506380E-01
04/07/12	13:34:50	6986.900065375	931024	1	1	151901	13.7440403	0.0000000	1.63154763E-01
04/07/12	13:34:54	6987.200142214	930654	1	1	139934	13.7436428	0.0000000	1.50360929E-01
04/07/12	13:34:58	6987.500245951	931408	1	1	128976	13.7444527	0.0000000	1.38474224E-01
04/07/12	13:35:03	6987.80037659	931606	1	1	117905	13.7446653	0.0000000	1.26561014E-01
04/07/12	13:35:07	6988.099707218	928860	1	1	108779	13.7417133	0.0000000	1.17110221E-01
04/07/12	13:35:12	6988.399891598	931251	1	1	99552	13.7442841	0.0000000	1.06901362E-01
04/07/12	13:35:16	6988.700102892	932132	1	1	91677	13.7452297	0.0000000	9.83519502E-02
04/07/12	13:35:20	6989.000341102	932362	1	1	85326	13.7454764	0.0000000	9.15159562E-02
04/07/12	13:35:25	6989.299779018	931824	1	1	78580	13.7448992	0.0000000	8.43292296E-02
04/07/12	13:35:29	6989.600070998	933194	1	1	73552	13.7463684	0.0000000	7.88174806E-02
04/07/12	13:35:34	6989.900389905	933488	1	1	69393	13.7466834	0.0000000	7.43373241E-02
04/07/12	13:35:38	6990.199908307	933901	1	1	65892	13.7471257	0.0000000	7.05556585E-02
04/07/12	13:35:43	6990.500281004	932777	1	1	62522	13.7459214	0.0000000	6.70278105E-02
04/07/12	13:35:47	6990.799853056	932680	1	1	59585	13.7458174	0.0000000	6.38857915E-02
04/07/12	13:35:52	6991.100279559	933822	1	1	57027	13.7470411	0.0000000	6.10683835E-02
04/07/12	13:35:56	6991.399905275	934335	1	1	55253	13.7475903	0.0000000	5.91361771E-02
04/07/12	13:36:01	6991.700385597	934853	1	1	52962	13.7481446	0.0000000	5.66527572E-02
04/07/12	13:36:05	6992.000064991	935327	1	1	51437	13.7486515	0.0000000	5.49936012E-02
04/07/12	13:36:10	6992.299771193	934321	1	1	50131	13.7475753	0.0000000	5.36550072E-02
04/07/12	13:36:14	6992.600332234	935120	1	1	49347	13.7484301	0.0000000	5.27707674E-02
04/07/12	13:36:19	6992.900092135	934741	1	1	48386	13.7480248	0.0000000	5.17640715E-02
04/07/12	13:36:23	6993.199878854	935511	1	1	47611	13.7488482	0.0000000	5.08930413E-02
04/07/12	13:36:28	6993.499692395	935063	1	1	46741	13.7483692	0.0000000	4.99870062E-02
04/07/12	13:36:32	6993.800361086	933390	1	1	46605	13.7465784	0.0000000	4.99308971E-02
04/07/12	13:36:37	6994.100228355	935595	1	1	46227	13.7489380	0.0000000	4.94091995E-02
04/07/12	13:36:41	6994.400122456	934589	1	1	45578	13.7478621	0.0000000	4.87679611E-02
04/07/12	13:36:45	6994.700043393	935323	1	1	45444	13.7486472	0.0000000	4.85864242E-02
04/07/12	13:36:50	6994.999991169	935440	1	1	45217	13.7487723	0.0000000	4.83376807E-02
04/07/12	13:36:54	6995.299965788	934856	1	1	44808	13.7481478	0.0000000	4.79303764E-02
04/07/12	13:36:58	6995.599967254	932875	1	1	44919	13.7460265	0.0000000	4.81511457E-02
04/07/12	13:37:03	6995.899995569	936531	1	1	45085	13.7499379	0.0000000	4.81404246E-02
04/07/12	13:37:07	6996.200050739	936959	1	1	44600	13.7503948	0.0000000	4.76008022E-02
04/07/12	13:37:11	6996.500132765	937144	1	1	44811	13.7505922	0.0000000	4.78165575E-02
04/07/12	13:37:16	6996.800241652	936646	1	1	44345	13.7500607	0.0000000	4.73444610E-02
04/07/12	13:37:20	6997.100377403	937078	1	1	44242	13.7505218	0.0000000	4.72127187E-02
04/07/12	13:37:25	6997.399710807	937084	1	1	44452	13.7505282	0.0000000	4.74365158E-02
04/07/12	13:37:29	6997.699900223	937716	1	1	44555	13.7512024	0.0000000	4.75143860E-02
04/07/12	13:37:34	6998.000116514	937146	1	1	44542	13.7505944	0.0000000	4.75294138E-02
04/07/12	13:37:38	6998.300359683	938109	1	1	44460	13.7516214	0.0000000	4.73932134E-02
04/07/12	13:37:42	6998.599800222	936927	1	1	44476	13.7503606	0.0000000	4.74700804E-02
04/07/12	13:37:47	6998.900097085	937921	1	1	44168	13.7514210	0.0000000	4.70913862E-02
04/07/12	13:37:51	6999.199591176	937606	1	1	44368	13.7510851	0.0000000	4.73205163E-02
04/07/12	13:37:56	6999.499941746	936647	1	1	43755	13.7500618	0.0000000	4.67145040E-02
04/07/12	13:38:00	6999.800319213	937488	1	1	43928	13.7509592	0.0000000	4.68571331E-02
04/07/12	13:38:05	7000.099893695	937907	1	1	44024	13.7514061	0.0000000	4.69385557E-02
04/07/12	13:38:09	7000.400324891	938653	1	1	43845	13.7522011	0.0000000	4.67105522E-02
04/07/12	13:38:14	7000.699952961	939255	1	1	43835	13.7528423	0.0000000	4.66699672E-02
04/07/12	13:38:18	7000.999607793	938112	1	1	43572	13.7516246	0.0000000	4.64464797E-02
04/07/12	13:38:23	7001.300119571	938772	1	1	43909	13.7523279	0.0000000	4.67728053E-02
04/07/12	13:38:27	7001.599828011	939089	1	1	43778	13.7526655	0.0000000	4.66175197E-02
04/07/12	13:38:31	7001.900393553	939523	1	1	43261	13.7531276	0.0000000	4.60457062E-02
04/07/12	13:38:36	7002.200155617	940527	1	1	43594	13.7541956	0.0000000	4.63506098E-02
04/07/12	13:38:40	7002.49994446	940362	1	1	43637	13.7540202	0.0000000	4.64044698E-02
04/07/12	13:38:45	7002.799760086	939804	1	1	43775	13.7534266	0.0000000	4.65788611E-02
04/07/12	13:38:49	7003.0996025	937998	1	1	43636	13.7515031	0.0000000	4.65203551E-02
04/07/12	13:38:53	7003.400302403	938984	1	1	43276	13.7525537	0.0000000	4.60881123E-02
04/07/12	13:38:58	7003.700198474	940576	1	1	43198	13.7542477	0.0000000	4.59271765E-02
04/07/12	13:39:02	7004.000121343	940394	1	1	43599	13.7540542	0.0000000	4.63624821E-02
04/07/12	13:39:07	7004.300071012	940616	1	1	44458	13.7542903	0.0000000	4.72647712E-02
04/07/12	13:39:11	7004.600047486	940585	1	1	43675	13.7542573	0.0000000	4.64338683E-02
04/07/12	13:39:15	7004.900050768	941399	1	1	44104	13.7551223	0.0000000	4.68494230E-02
04/07/12	13:39:20	7005.200080861	941796	1	1	44279	13.7555440	0.0000000	4.70154896E-02
04/07/12	13:39:24	7005.50013777	941827	1	1	44668	13.7555769	0.0000000	4.74269691E-02
04/07/12	13:39:28	7005.800221497	942033	1	1	44588	13.7557956	0.0000000	4.73316752E-02
04/07/12	13:39:33	7006.100332046	942381	1	1	44952	13.7561649	0.0000000	4.77004524E-02
04/07/12	13:39:37	7006.399637978	942623	1	1	45643	13.7564217	0.0000000	4.84212670E-02
04/07/12	13:39:42	7006.699802107	940637	1	1	45328	13.7543126	0.0000000	4.81886211E-02
04/07/12	13:39:46	7006.99999307	940960	1	1	46000	13.7546559	0.0000000	4.88862438E-02
04/07/12	13:39:50	7007.300210868	942669	1	1	46287	13.7564705	0.0000000	4.91020708E-02
04/07/12	13:39:55	7007.599623767	940818	1	1	46809	13.7545050	0.0000000	4.97535124E-02
04/07/12	13:39:59	7007.899895174	942681	1	1	47302	13.7564832	0.0000000	5.01781621E-02
04/07/12	13:40:04	7008.200193428	942781	1	1	47889	13.7565893	0.0000000	5.07954658E-02
04/07/12	13:40:08	7008.49968657	943331	1	1	48749	13.7571725	0.0000000	5.16775130E-02
04/07/12	13:40:13	7008.800038455	942656	1	1	48497	13.7564567	0.0000000	5.14471875E-02
04/07/12	13:40:17	7009.099585085	943153	1	1	49139	13.7569838	0.0000000	5.21007726E-02
04/07/12	13:40:22	7009.399990614	942485	1	1	49932	13.7562753	0.0000000	5.29790925E-02
04/07/12	13:40:26	7009.699590747	943728	1	1	50469	13.7575933	0.0000000	5.34783327E-02
04/07/12	13:40:32	7010.000049934	1179035	1	1	64124	13.9802069	0.0000000	5.43868503E-02
04/07/12	13:40:37	7010.80001826	1177870	1	1	65490	13.9792183	0.0000000	5.56003634E-02
04/07/12	13:40:43	7011.60017708	1178331	1	1	67463	13.9796096	0.0000000	5.72530129E-02
04/07/12	13:40:48	7012.399693532	1178695	1	1	69935	13.9799185	0.0000000	5.93325669E-02
04/07/12	13:40:54	7013.200233342	1177534	1	1	71751	13.9789330	0.0000000	6.09332724E-02
04/07/12	13:40:59	7014.000130521	1178813	1	1	73343	13.9800186	0.0000000	6.22176715E-02
04/07/12	13:41:05	7014.800218066	1180611	1	1	75521	13.9815427	0.0000000	6.39677252E-02
04/07/12	13:41:10	7015.59966232	1179535	1	1	75657	13.9806309	0.0000000	6.41413777E-02
04/07/12	13:41:16	7016.400130596	1179696	1	1	76877	13.9807673	0.0000000	6.51667887E-02
04/07/12	13:41:21	7017.19995532	1181428	1	1	77959	13.9822344	0.0000000	6.59870936E-02
04/07/12	13:41:27	7017.999970279	1180601	1	1	77935	13.9815342	0.0000000	6.60129883E-02
04/07/12	13:41:32	7018.800175542	1180677	1	1	78059	13.9815986	0.0000000	6.61137635E-02
04/07/12	13:41:38	7019.599736459	1181925	1	1	78269	13.9826550	0.0000000	6.62216300E-02
04/07/12	13:41:43	7020.400322329	1181115	1	1	77711	13.9819695	0.0000000	6.57946093E-02
04/07/12	13:41:49	7021.200263591	1183288	1	1	77624	13.9838076	0.0000000	6.56002596E-02
04/07/12	13:41:54	7022.000395027	1181805	1	1	76850	13.9825535	0.0000000	6.50276484E-02
04/07/12	13:42:00	7022.799881194	1179170	1	1	76063	13.9803214	0.0000000	6.45055420E-02
04/07/12	13:42:05	7023.600392978	1179769	1	1	75119	13.9808292	0.0000000	6.36726342E-02
04/07/12	13:42:11	7024.400259229	1178633	1	1	74797	13.9798659	0.0000000	6.34608059E-02
