 &SRS
 SRSRUN=94731,SRSDAT=021011,SRSTIM=074620,
 SRSSTN='exf9',SRSPRJ='xrsws9p2',SRSEXP='exafs   ',
 SRSTLE='CuO standard                                                '
 SRSCN1='94.3 ma ',SRSCN2='11.10.02',SRSCN3='14.1 hr ',
 &END
     12694.34       614.00     18423.00      2817.00    364770.00     48762.00
     31895.00      30391.00      30554.00      30120.00 
     30656.00      31662.00      31256.00          0.00 
     29096.00      28855.00      28980.00      31125.00 
     30180.00          0.00          0.00          0.00 
     54045.00      50499.00      51599.00      58458.00 
     99775.00      50185.00      50839.00          0.00 
     50983.00      46951.00      48365.00       2713.00 
     48448.00          0.00          0.00          0.00 
     12693.40       625.00     18752.00      2795.00    373150.00     48490.00
     32868.00      31307.00      31175.00      30836.00 
     31349.00      32216.00      31638.00          0.00 
     29349.00      30151.00      29805.00      31499.00 
     30957.00          0.00          0.00          0.00 
     55039.00      51342.00      52573.00      60123.00 
    101960.00      51716.00      51990.00          0.00 
     52041.00      48703.00      49673.00       2756.00 
     49490.00          0.00          0.00          0.00 
     12692.45       637.00     19100.00      2849.00    380206.00     49336.00
     33313.00      32181.00      31829.00      31243.00 
     31967.00      32918.00      32431.00          0.00 
     30225.00      30193.00      30070.00      32403.00 
     31433.00          0.00          0.00          0.00 
     54467.00      52427.00      53393.00      60824.00 
    102497.00      52396.00      52732.00          0.00 
     52742.00      48939.00      50280.00       2813.00 
     50821.00          0.00          0.00          0.00 
     12691.48       648.00     19436.00      2956.00    384866.00     51201.00
     33776.00      32264.00      31916.00      31844.00 
     32329.00      33489.00      32923.00          0.00 
     30385.00      30735.00      30323.00      32910.00 
     31972.00          0.00          0.00          0.00 
     55085.00      52973.00      53741.00      61887.00 
    103883.00      53595.00      53784.00          0.00 
     53707.00      50261.00      50929.00       2699.00 
     51734.00          0.00          0.00          0.00 
     12690.50       660.00     19771.00      3098.00    391257.00     53436.00
     34287.00      32997.00      32770.00      32339.00 
     32555.00      34133.00      33369.00          0.00 
     30703.00      31222.00      31107.00      33104.00 
     32671.00          0.00          0.00          0.00 
     55668.00      54027.00      55008.00      62435.00 
    105195.00      54447.00      54200.00          0.00 
     53936.00      50439.00      51922.00       2821.00 
     52540.00          0.00          0.00          0.00 
     12689.49       671.00     20101.00      3273.00    395006.00     56282.00
     34178.00      33273.00      32993.00      32544.00 
     33698.00      34196.00      33528.00          0.00 
     31231.00      31504.00      31275.00      33548.00 
     33038.00          0.00          0.00          0.00 
     55618.00      54200.00      55260.00      62806.00 
    106993.00      54575.00      54721.00          0.00 
     54742.00      51145.00      52044.00       2909.00 
     53179.00          0.00          0.00          0.00 
     12688.47       683.00     20472.00      3520.00    398115.00     59986.00
     34660.00      33577.00      33407.00      32836.00 
     33433.00      34674.00      33825.00          0.00 
     31576.00      31634.00      31798.00      33873.00 
     32822.00          0.00          0.00          0.00 
     56019.00      54776.00      55719.00      63457.00 
    106919.00      55207.00      54948.00          0.00 
     55104.00      51187.00      52531.00       2848.00 
     52430.00          0.00          0.00          0.00 
     12687.43       695.00     20797.00      3803.00    399623.00     64437.00
     34838.00      33691.00      33332.00      32814.00 
     33809.00      34487.00      34159.00          0.00 
     31564.00      32128.00      31881.00      33833.00 
     33087.00          0.00          0.00          0.00 
     56193.00      54559.00      55674.00      63406.00 
    107707.00      54540.00      54977.00          0.00 
     54983.00      51428.00      52698.00       2915.00 
     52920.00          0.00          0.00          0.00 
     12686.38       706.00     21147.00      4105.00    403531.00     69203.00
     35453.00      34187.00      33679.00      33197.00 
     33714.00      34947.00      34518.00          0.00 
     32050.00      32140.00      32058.00      34066.00 
     33522.00          0.00          0.00          0.00 
