
   Pt:    Z = 78;   Atomic weight = 195.0800 g/mol ;    nominal density:   [INLINE] = 2.1410E+01 g/cm3
          µa(barns/atom) = µ(cm2/g)  ×  3.23938E+02
          E(eV) µ(cm2/g) = f2(e/atom)  ×  2.15708E+05
          21 edges. Edge energies (keV):
          

  K      7.83948E+01  L I    1.38799E+01  L II   1.32726E+01  L III  1.15637E+01
  M I    3.29600E+00  M II   3.02650E+00  M III  2.64540E+00  M IV   2.20190E+00
  M V    2.12160E+00  N I    7.22000E-01  N II   6.09200E-01  N III  5.19000E-01
  N IV   3.30800E-01  N V    3.13300E-01  N VI   7.43000E-02  N VII  7.11000E-02
  O I    1.01700E-01  O II   6.53000E-02  O III  5.17000E-02  O IV   7.43991E-03
  O V    6.12538E-03

          Relativistic correction estimate frel (H82,3/5CL) = -1.6659E+00, -9.8160E-01 e/atom
          Nuclear Thomson correction fNT = -1.7109E-02 e/atom
     _________________________________________________________________________________________________________
   
   Form Factors, Attenuation and Scattering Cross-sections
   Z=78, E = 0.001 - 1000 keV

                                                              Attenuation
     E         f1            f2          µ           [INLINE] (coh+inc) Coefficient    µK       wavelength
     keV       e/atom       e/atom      cm2/g       cm2/g      cm2/g          cm2/g        nm

4.633924E+00  7.45573E+01  1.5801E+01  7.3554E+02  8.5864E+00  7.4413E+02  0.000E+00  2.676E-01
4.953664E+00  7.48455E+01  1.4266E+01  6.2120E+02  8.2656E+00  6.2947E+02  0.000E+00  2.503E-01
5.295467E+00  7.51028E+01  1.2901E+01  5.2552E+02  7.9381E+00  5.3346E+02  0.000E+00  2.341E-01
5.660855E+00  7.51606E+01  1.1640E+01  4.4353E+02  7.6057E+00  4.5114E+02  0.000E+00  2.190E-01
6.051453E+00  7.51264E+01  1.0515E+01  3.7481E+02  7.2705E+00  3.8208E+02  0.000E+00  2.049E-01
6.469004E+00  7.50659E+01  9.4878E+00  3.1637E+02  6.9344E+00  3.2330E+02  0.000E+00  1.917E-01
6.915365E+00  7.49142E+01  8.5675E+00  2.6724E+02  6.5990E+00  2.7384E+02  0.000E+00  1.793E-01
7.392525E+00  7.46892E+01  7.7469E+00  2.2605E+02  6.2661E+00  2.3232E+02  0.000E+00  1.677E-01
7.902609E+00  7.44114E+01  7.0160E+00  1.9151E+02  5.9372E+00  1.9745E+02  0.000E+00  1.569E-01
8.447890E+00  7.40777E+01  6.3639E+00  1.6250E+02  5.6136E+00  1.6811E+02  0.000E+00  1.468E-01
9.030794E+00  7.36951E+01  5.7619E+00  1.3763E+02  5.2966E+00  1.4293E+02  0.000E+00  1.373E-01
9.653919E+00  7.31300E+01  5.1487E+00  1.1504E+02  4.9873E+00  1.2003E+02  0.000E+00  1.284E-01
1.032004E+01  7.22348E+01  4.5951E+00  9.6047E+01  4.6867E+00  1.0073E+02  0.000E+00  1.201E-01
1.103212E+01  7.05039E+01  4.1092E+00  8.0347E+01  4.3957E+00  8.4743E+01  0.000E+00  1.124E-01
1.133243E+01  6.88504E+01  3.9307E+00  7.4820E+01  4.2813E+00  7.9101E+01  0.000E+00  1.094E-01
1.150588E+01  6.61079E+01  3.8327E+00  7.1853E+01  4.2174E+00  7.6070E+01  0.000E+00  1.078E-01
1.155214E+01  6.28977E+01  3.8063E+00  7.1074E+01  4.2007E+00  7.5275E+01  0.000E+00  1.073E-01
1.162152E+01  6.60884E+01  1.0039E+01  1.8634E+02  4.1757E+00  1.9052E+02  0.000E+00  1.067E-01
1.179334E+01  6.88841E+01  9.7860E+00  1.7899E+02  4.1148E+00  1.8310E+02  0.000E+00  1.051E-01
1.179497E+01  6.88982E+01  9.7837E+00  1.7892E+02  4.1142E+00  1.8303E+02  0.000E+00  1.051E-01
1.260708E+01  7.13032E+01  8.7112E+00  1.4905E+02  3.8447E+00  1.5289E+02  0.000E+00  9.834E-02
1.300715E+01  7.09797E+01  8.2482E+00  1.3679E+02  3.7221E+00  1.4051E+02  0.000E+00  9.532E-02
1.320624E+01  6.97834E+01  8.0311E+00  1.3118E+02  3.6634E+00  1.3484E+02  0.000E+00  9.388E-02
1.325933E+01  6.81990E+01  7.9745E+00  1.2973E+02  3.6480E+00  1.3338E+02  0.000E+00  9.351E-02
1.333896E+01  6.98565E+01  1.1061E+01  1.7888E+02  3.6250E+00  1.8250E+02  0.000E+00  9.295E-02
1.347697E+01  7.10542E+01  1.0866E+01  1.7391E+02  3.5858E+00  1.7750E+02  0.000E+00  9.200E-02
1.353805E+01  7.13171E+01  1.0781E+01  1.7178E+02  3.5687E+00  1.7535E+02  0.000E+00  9.158E-02
1.360230E+01  7.15115E+01  1.0693E+01  1.6957E+02  3.5508E+00  1.7312E+02  0.000E+00  9.115E-02
1.381050E+01  7.15297E+01  1.0415E+01  1.6267E+02  3.4939E+00  1.6616E+02  0.000E+00  8.978E-02
1.386602E+01  7.08526E+01  1.0343E+01  1.6090E+02  3.4789E+00  1.6438E+02  0.000E+00  8.942E-02
1.394930E+01  7.18848E+01  1.1865E+01  1.8348E+02  3.4567E+00  1.8694E+02  0.000E+00  8.888E-02
1.415750E+01  7.30669E+01  1.1594E+01  1.7665E+02  3.4021E+00  1.8005E+02  0.000E+00  8.757E-02
1.440688E+01  7.38451E+01  1.1283E+01  1.6893E+02  3.3385E+00  1.7227E+02  0.000E+00  8.606E-02
1.540095E+01  7.55654E+01  1.0156E+01  1.4224E+02  3.1029E+00  1.4534E+02  0.000E+00  8.050E-02
1.646362E+01  7.65401E+01  9.1308E+00  1.1963E+02  2.8792E+00  1.2251E+02  0.000E+00  7.531E-02
1.759961E+01  7.71783E+01  8.2076E+00  1.0060E+02  2.6674E+00  1.0327E+02  0.000E+00  7.045E-02
1.881398E+01  7.76070E+01  7.3678E+00  8.4474E+01  2.4674E+00  8.6941E+01  0.000E+00  6.590E-02
2.011215E+01  7.78921E+01  6.6140E+00  7.0936E+01  2.2791E+00  7.3215E+01  0.000E+00  6.165E-02
2.149988E+01  7.80801E+01  5.9398E+00  5.9594E+01  2.1022E+00  6.1696E+01  0.000E+00  5.767E-02
2.298338E+01  7.82008E+01  5.3372E+00  5.0091E+01  1.9366E+00  5.2028E+01  0.000E+00  5.395E-02
2.456923E+01  7.83316E+01  4.7908E+00  4.2061E+01  1.7818E+00  4.3843E+01  0.000E+00  5.046E-02
2.626450E+01  7.83662E+01  4.3029E+00  3.5340E+01  1.6375E+00  3.6978E+01  0.000E+00  4.721E-02
2.807676E+01  7.84496E+01  3.8346E+00  2.9461E+01  1.5033E+00  3.0964E+01  0.000E+00  4.416E-02
3.001405E+01  7.84172E+01  3.4044E+00  2.4467E+01  1.3789E+00  2.5846E+01  0.000E+00  4.131E-02
3.208502E+01  7.83568E+01  3.0249E+00  2.0337E+01  1.2637E+00  2.1601E+01  0.000E+00  3.864E-02
3.429889E+01  7.82796E+01  2.6899E+00  1.6917E+01  1.1573E+00  1.8074E+01  0.000E+00  3.615E-02
3.666551E+01  7.81915E+01  2.3940E+00  1.4084E+01  1.0592E+00  1.5143E+01  0.000E+00  3.381E-02
3.919543E+01  7.80962E+01  2.1323E+00  1.1735E+01  9.6900E-01  1.2704E+01  0.000E+00  3.163E-02
4.189992E+01  7.79955E+01  1.9008E+00  9.7858E+00  8.8619E-01  1.0672E+01  0.000E+00  2.959E-02
4.479101E+01  7.78905E+01  1.6959E+00  8.1670E+00  8.1032E-01  8.9773E+00  0.000E+00  2.768E-02
4.788159E+01  7.77808E+01  1.5140E+00  6.8207E+00  7.4093E-01  7.5616E+00  0.000E+00  2.589E-02
5.118542E+01  7.76651E+01  1.3516E+00  5.6960E+00  6.7758E-01  6.3736E+00  0.000E+00  2.422E-02
5.471721E+01  7.75387E+01  1.2057E+00  4.7532E+00  6.1983E-01  5.3730E+00  0.000E+00  2.266E-02
5.849270E+01  7.73958E+01  1.0758E+00  3.9674E+00  5.6728E-01  4.5347E+00  0.000E+00  2.120E-02
6.252870E+01  7.72241E+01  9.5706E-01  3.3016E+00  5.1953E-01  3.8211E+00  0.000E+00  1.983E-02
6.684318E+01  7.69955E+01  8.5033E-01  2.7441E+00  4.7620E-01  3.2203E+00  0.000E+00  1.855E-02
7.145536E+01  7.66375E+01  7.5579E-01  2.2816E+00  4.3692E-01  2.7185E+00  0.000E+00  1.735E-02
7.638578E+01  7.57414E+01  6.7191E-01  1.8974E+00  4.0137E-01  2.2988E+00  0.000E+00  1.623E-02
7.682690E+01  7.55554E+01  6.6514E-01  1.8675E+00  3.9847E-01  2.2660E+00  0.000E+00  1.614E-02
7.800282E+01  7.44831E+01  6.4764E-01  1.7910E+00  3.9092E-01  2.1819E+00  0.000E+00  1.589E-02
7.831640E+01  7.31997E+01  6.4310E-01  1.7713E+00  3.8896E-01  2.1603E+00  0.000E+00  1.583E-02
7.878677E+01  7.44981E+01  3.1616E+00  8.6561E+00  3.8605E-01  9.0422E+00  6.914E+00  1.574E-02
7.996269E+01  7.56651E+01  3.0867E+00  8.3267E+00  3.7897E-01  8.7057E+00  6.654E+00  1.551E-02
8.165640E+01  7.62943E+01  2.9959E+00  7.9141E+00  3.6922E-01  8.2833E+00  6.339E+00  1.518E-02
8.729069E+01  7.71764E+01  2.7112E+00  6.6997E+00  3.4016E-01  7.0399E+00  5.399E+00  1.420E-02
9.331374E+01  7.76103E+01  2.4374E+00  5.6344E+00  3.1392E-01  5.9483E+00  4.559E+00  1.329E-02
9.975239E+01  7.78719E+01  2.1733E+00  4.6996E+00  2.9024E-01  4.9898E+00  3.810E+00  1.243E-02
1.066353E+02  7.80302E+01  1.9395E+00  3.9234E+00  2.6888E-01  4.1923E+00  3.187E+00  1.163E-02
1.139931E+02  7.81365E+01  1.7348E+00  3.2827E+00  2.4960E-01  3.5323E+00  2.673E+00  1.088E-02
1.218587E+02  7.82074E+01  1.5519E+00  2.7470E+00  2.3221E-01  2.9792E+00  2.241E+00  1.017E-02
1.302669E+02  7.82536E+01  1.3884E+00  2.2991E+00  2.1651E-01  2.5156E+00  1.880E+00  9.518E-03
1.392553E+02  7.82822E+01  1.2424E+00  1.9244E+00  2.0234E-01  2.1267E+00  1.576E+00  8.903E-03
1.488640E+02  7.82982E+01  1.1118E+00  1.6110E+00  1.8952E-01  1.8005E+00  1.322E+00  8.329E-03
1.591356E+02  7.83315E+01  9.9455E-01  1.3481E+00  1.7793E-01  1.5260E+00  1.108E+00  7.791E-03
1.701159E+02  7.83300E+01  8.8804E-01  1.1260E+00  1.6742E-01  1.2934E+00  9.263E-01  7.288E-03
1.818539E+02  7.83228E+01  7.9302E-01  9.4065E-01  1.5787E-01  1.0985E+00  7.745E-01  6.818E-03
1.944018E+02  7.83119E+01  7.0825E-01  7.8587E-01  1.4919E-01  9.3506E-01  6.476E-01  6.378E-03
2.078156E+02  7.82983E+01  6.3260E-01  6.5662E-01  1.4126E-01  7.9788E-01  5.414E-01  5.966E-03
2.221548E+02  7.82831E+01  5.6508E-01  5.4868E-01  1.3402E-01  6.8270E-01  4.527E-01  5.581E-03
2.374835E+02  7.82669E+01  5.0482E-01  4.5853E-01  1.2737E-01  5.8590E-01  3.785E-01  5.221E-03
2.538699E+02  7.82503E+01  4.5103E-01  3.8323E-01  1.2126E-01  5.0449E-01  3.165E-01  4.884E-03
2.713869E+02  7.82334E+01  4.0300E-01  3.2032E-01  1.1561E-01  4.3593E-01  2.646E-01  4.569E-03
2.901126E+02  7.82167E+01  3.6012E-01  2.6776E-01  1.1038E-01  3.7814E-01  2.212E-01  4.274E-03
3.101304E+02  7.82003E+01  3.2183E-01  2.2384E-01  1.0551E-01  3.2935E-01  1.850E-01  3.998E-03
3.315294E+02  7.81841E+01  2.8763E-01  1.8715E-01  1.0096E-01  2.8811E-01  1.547E-01  3.740E-03
3.544049E+02  7.81683E+01  2.5855E-01  1.5737E-01  9.6697E-02  2.5407E-01  1.302E-01  3.498E-03
3.788588E+02  7.81543E+01  2.3320E-01  1.3277E-01  9.2687E-02  2.2546E-01  1.101E-01  3.273E-03
4.050001E+02  7.81417E+01  2.1035E-01  1.1203E-01  8.8901E-02  2.0093E-01  9.302E-02  3.061E-03
4.329451E+02  7.81300E+01  1.8975E-01  9.4541E-02  8.5313E-02  1.7985E-01  7.862E-02  2.864E-03
