
   Zn:    Z = 30;   Atomic weight = 65.38000 g/mol ;    nominal density:   [INLINE] = 7.1120E+00 g/cm3
          µa(barns/atom) = µ(cm2/g)  ×  1.08566E+02
          E(eV) µ(cm2/g) = f2(e/atom)  ×  6.43627E+05
          9 edges. Edge energies (keV):
          

  K      9.65860E+00  L I    1.19360E+00  L II   1.04280E+00  L III  1.01970E+00
  M I    1.35900E-01  M II   8.66000E-02  M III  8.66000E-02  M IV   8.10000E-03
  M V    8.10000E-03

          Relativistic correction estimate frel (H82,3/5CL) = -1.5183E-01, -9.5400E-02 e/atom
          Nuclear Thomson correction fNT = -7.5516E-03 e/atom
     _________________________________________________________________________________________________________
   
   Form Factors, Attenuation and Scattering Cross-sections
   Z=30, E = 0.001 - 1000 keV

                                                              Attenuation
     E         f1            f2          µ           [INLINE] (coh+inc) Coefficient    µK       wavelength
     keV       e/atom       e/atom      cm2/g       cm2/g      cm2/g          cm2/g        nm
2.629708E-01  1.83590E+01  8.4529E+00  2.0689E+04  1.5768E+00  2.0691E+04  0.000E+00  4.715E+00
2.811158E-01  1.87336E+01  8.0824E+00  1.8505E+04  1.7262E+00  1.8507E+04  0.000E+00  4.410E+00
3.005128E-01  1.90739E+01  7.7122E+00  1.6518E+04  1.8821E+00  1.6520E+04  0.000E+00  4.126E+00
3.212482E-01  1.93800E+01  7.3424E+00  1.4711E+04  2.0440E+00  1.4713E+04  0.000E+00  3.859E+00
3.434143E-01  1.96517E+01  6.9736E+00  1.3070E+04  2.2111E+00  1.3072E+04  0.000E+00  3.610E+00
3.671099E-01  1.98882E+01  6.6052E+00  1.1580E+04  2.3827E+00  1.1582E+04  0.000E+00  3.377E+00
3.924405E-01  2.00860E+01  6.2364E+00  1.0228E+04  2.5577E+00  1.0231E+04  0.000E+00  3.159E+00
4.195189E-01  2.02402E+01  5.8703E+00  9.0062E+03  2.7351E+00  9.0089E+03  0.000E+00  2.955E+00
4.484657E-01  2.03509E+01  5.5099E+00  7.9077E+03  2.9138E+00  7.9106E+03  0.000E+00  2.765E+00
4.794098E-01  2.04139E+01  5.1581E+00  6.9250E+03  3.0926E+00  6.9281E+03  0.000E+00  2.586E+00
5.124891E-01  2.04261E+01  4.8174E+00  6.0501E+03  3.2702E+00  6.0534E+03  0.000E+00  2.419E+00
5.478508E-01  2.03829E+01  4.4899E+00  5.2749E+03  3.4454E+00  5.2783E+03  0.000E+00  2.263E+00
5.856525E-01  2.02777E+01  4.1770E+00  4.5905E+03  3.6168E+00  4.5941E+03  0.000E+00  2.117E+00
6.260625E-01  2.00994E+01  3.8799E+00  3.9888E+03  3.7830E+00  3.9926E+03  0.000E+00  1.980E+00
6.692609E-01  1.98305E+01  3.5993E+00  3.4614E+03  3.9429E+00  3.4653E+03  0.000E+00  1.853E+00
7.154399E-01  1.94417E+01  3.3356E+00  3.0008E+03  4.0951E+00  3.0049E+03  0.000E+00  1.733E+00
7.648052E-01  1.88803E+01  3.0889E+00  2.5995E+03  4.2383E+00  2.6037E+03  0.000E+00  1.621E+00
8.175768E-01  1.80422E+01  2.8590E+00  2.2507E+03  4.3715E+00  2.2551E+03  0.000E+00  1.516E+00
8.739896E-01  1.66852E+01  2.6453E+00  1.9480E+03  4.4935E+00  1.9525E+03  0.000E+00  1.419E+00
9.342948E-01  1.40447E+01  2.4473E+00  1.6859E+03  4.6033E+00  1.6905E+03  0.000E+00  1.327E+00
9.987612E-01  4.43915E+00  2.2642E+00  1.4591E+03  4.7000E+00  1.4638E+03  0.000E+00  1.241E+00
9.993060E-01  4.22232E+00  2.2627E+00  1.4574E+03  4.7008E+00  1.4621E+03  0.000E+00  1.241E+00
1.014602E+00 -8.80642E+00  2.2113E+00  1.4028E+03  4.7209E+00  1.4075E+03  0.000E+00  1.222E+00
1.018680E+00 -2.71644E+01  2.1978E+00  1.3886E+03  4.7261E+00  1.3933E+03  0.000E+00  1.217E+00
1.021944E+00 -1.37812E+01  4.1265E+01  2.5989E+04  4.7302E+00  2.5994E+04  0.000E+00  1.213E+00
1.024799E+00 -1.83273E+00  3.8041E+01  2.3892E+04  4.7337E+00  2.3897E+04  0.000E+00  1.210E+00
1.037586E+00  1.01428E+01  2.6623E+01  1.6515E+04  4.7492E+00  1.6520E+04  0.000E+00  1.195E+00
1.040094E+00  8.08492E+00  2.4862E+01  1.5385E+04  4.7522E+00  1.5390E+04  0.000E+00  1.192E+00
1.041757E+00  3.36022E+00  2.3766E+01  1.4684E+04  4.7541E+00  1.4689E+04  0.000E+00  1.190E+00
1.048014E+00  1.80178E+01  3.7728E+01  2.3170E+04  4.7613E+00  2.3175E+04  0.000E+00  1.183E+00
1.063656E+00  2.78989E+01  2.4653E+01  1.4918E+04  4.7787E+00  1.4923E+04  0.000E+00  1.166E+00
1.067676E+00  2.83111E+01  2.2168E+01  1.3364E+04  4.7830E+00  1.3369E+04  0.000E+00  1.161E+00
1.141345E+00  2.34120E+01  1.0256E+01  5.7838E+03  4.8516E+00  5.7887E+03  0.000E+00  1.086E+00
1.169728E+00  2.19594E+01  9.8133E+00  5.3996E+03  4.8731E+00  5.4045E+03  0.000E+00  1.060E+00
1.187632E+00  2.07902E+01  9.7671E+00  5.2932E+03  4.8854E+00  5.2981E+03  0.000E+00  1.044E+00
1.192406E+00  1.97779E+01  9.7711E+00  5.2741E+03  4.8885E+00  5.2790E+03  0.000E+00  1.040E+00
1.199568E+00  2.05918E+01  1.1614E+01  6.2314E+03  4.8931E+00  6.2363E+03  0.000E+00  1.034E+00
1.217472E+00  2.12164E+01  1.1689E+01  6.1794E+03  4.9038E+00  6.1843E+03  0.000E+00  1.018E+00
1.220098E+00  2.12573E+01  1.1705E+01  6.1746E+03  4.9053E+00  6.1795E+03  0.000E+00  1.016E+00
1.304285E+00  2.23013E+01  1.2588E+01  6.2118E+03  4.9438E+00  6.2167E+03  0.000E+00  9.506E-01
1.394281E+00  2.42698E+01  1.3003E+01  6.0026E+03  4.9669E+00  6.0076E+03  0.000E+00  8.892E-01
1.490486E+00  2.62399E+01  1.2553E+01  5.4207E+03  4.9746E+00  5.4257E+03  0.000E+00  8.318E-01
1.593329E+00  2.79067E+01  1.1522E+01  4.6543E+03  4.9671E+00  4.6593E+03  0.000E+00  7.781E-01
1.703269E+00  2.90490E+01  1.0179E+01  3.8464E+03  4.9444E+00  3.8513E+03  0.000E+00  7.279E-01
1.820795E+00  2.96864E+01  8.8372E+00  3.1238E+03  4.9072E+00  3.1287E+03  0.000E+00  6.809E-01
1.946430E+00  2.99637E+01  7.6685E+00  2.5357E+03  4.8558E+00  2.5406E+03  0.000E+00  6.370E-01
2.080733E+00  3.01242E+01  6.7459E+00  2.0867E+03  4.7909E+00  2.0915E+03  0.000E+00  5.959E-01
2.224304E+00  3.02004E+01  6.0607E+00  1.7537E+03  4.7133E+00  1.7584E+03  0.000E+00  5.574E-01
2.377781E+00  3.02295E+01  5.4518E+00  1.4757E+03  4.6238E+00  1.4803E+03  0.000E+00  5.214E-01
2.541848E+00  3.02822E+01  4.8987E+00  1.2404E+03  4.5234E+00  1.2449E+03  0.000E+00  4.878E-01
2.717235E+00  3.02732E+01  4.4032E+00  1.0430E+03  4.4129E+00  1.0474E+03  0.000E+00  4.563E-01
2.904724E+00  3.02503E+01  3.9609E+00  8.7765E+02  4.2935E+00  8.8194E+02  0.000E+00  4.268E-01
3.105150E+00  3.02295E+01  3.5439E+00  7.3456E+02  4.1661E+00  7.3873E+02  0.000E+00  3.993E-01
3.319406E+00  3.01774E+01  3.1549E+00  6.1174E+02  4.0319E+00  6.1577E+02  0.000E+00  3.735E-01
3.548445E+00  3.01047E+01  2.8112E+00  5.0990E+02  3.8920E+00  5.1379E+02  0.000E+00  3.494E-01
3.793288E+00  3.00214E+01  2.5071E+00  4.2539E+02  3.7474E+00  4.2914E+02  0.000E+00  3.269E-01
4.055024E+00  2.99323E+01  2.2378E+00  3.5519E+02  3.5992E+00  3.5879E+02  0.000E+00  3.058E-01
4.334821E+00  2.98409E+01  1.9993E+00  2.9686E+02  3.4485E+00  3.0031E+02  0.000E+00  2.860E-01
4.633924E+00  2.97477E+01  1.7805E+00  2.4730E+02  3.2962E+00  2.5060E+02  0.000E+00  2.676E-01
4.953664E+00  2.96474E+01  1.5830E+00  2.0568E+02  3.1433E+00  2.0882E+02  0.000E+00  2.503E-01
5.295467E+00  2.95425E+01  1.4068E+00  1.7098E+02  2.9906E+00  1.7397E+02  0.000E+00  2.341E-01
5.660855E+00  2.94298E+01  1.2471E+00  1.4180E+02  2.8391E+00  1.4464E+02  0.000E+00  2.190E-01
6.051453E+00  2.93081E+01  1.1067E+00  1.1770E+02  2.6894E+00  1.2039E+02  0.000E+00  2.049E-01
6.469004E+00  2.91752E+01  9.8299E-01  9.7801E+01  2.5423E+00  1.0034E+02  0.000E+00  1.917E-01
6.915365E+00  2.90257E+01  8.7397E-01  8.1343E+01  2.3983E+00  8.3741E+01  0.000E+00  1.793E-01
7.392525E+00  2.88496E+01  7.7780E-01  6.7719E+01  2.2581E+00  6.9977E+01  0.000E+00  1.677E-01
7.902609E+00  2.86263E+01  6.9289E-01  5.6432E+01  2.1221E+00  5.8554E+01  0.000E+00  1.569E-01
8.447890E+00  2.83080E+01  6.1784E-01  4.7072E+01  1.9906E+00  4.9063E+01  0.000E+00  1.468E-01
9.030794E+00  2.77362E+01  5.4929E-01  3.9148E+01  1.8641E+00  4.1012E+01  0.000E+00  1.373E-01
9.465428E+00  2.66177E+01  5.0093E-01  3.4062E+01  1.7781E+00  3.5840E+01  0.000E+00  1.310E-01
9.610307E+00  2.52001E+01  4.8628E-01  3.2568E+01  1.7508E+00  3.4319E+01  0.000E+00  1.290E-01
9.653919E+00  2.27080E+01  4.8201E-01  3.2135E+01  1.7428E+00  3.3878E+01  0.000E+00  1.284E-01
9.706893E+00  2.52381E+01  3.8531E+00  2.5548E+02  1.7330E+00  2.5721E+02  2.239E+02  1.277E-01
9.851772E+00  2.68206E+01  3.7401E+00  2.4434E+02  1.7069E+00  2.4605E+02  2.141E+02  1.258E-01
1.032004E+01  2.82422E+01  3.4219E+00  2.1341E+02  1.6268E+00  2.1504E+02  1.870E+02  1.201E-01
1.103212E+01  2.90456E+01  3.0610E+00  1.7858E+02  1.5164E+00  1.8010E+02  1.569E+02  1.124E-01
1.179334E+01  2.94892E+01  2.7556E+00  1.5039E+02  1.4116E+00  1.5180E+02  1.325E+02  1.051E-01
1.260708E+01  2.97882E+01  2.4851E+00  1.2687E+02  1.3124E+00  1.2818E+02  1.122E+02  9.834E-02
1.347697E+01  2.99968E+01  2.2238E+00  1.0620E+02  1.2188E+00  1.0742E+02  9.406E+01  9.200E-02
1.440688E+01  3.01393E+01  1.9866E+00  8.8753E+01  1.1309E+00  8.9884E+01  7.873E+01  8.606E-02
1.540095E+01  3.02370E+01  1.7721E+00  7.4058E+01  1.0484E+00  7.5106E+01  6.578E+01  8.050E-02
1.646362E+01  3.03025E+01  1.5790E+00  6.1730E+01  9.7121E-01  6.2701E+01  5.489E+01  7.531E-02
1.759961E+01  3.03446E+01  1.4062E+00  5.1427E+01  8.9927E-01  5.2326E+01  4.577E+01  7.045E-02
1.881398E+01  3.03700E+01  1.2523E+00  4.2840E+01  8.3234E-01  4.3672E+01  3.816E+01  6.590E-02
