
   Dy:    Z = 66;   Atomic weight = 162.5000 g/mol ;    nominal density:   [INLINE] = 8.5250E+00 g/cm3
          µa(barns/atom) = µ(cm2/g)  ×  2.69838E+02
          E(eV) µ(cm2/g) = f2(e/atom)  ×  2.58956E+05
          19 edges. Edge energies (keV):
          

  K      5.37885E+01  L I    9.04580E+00  L II   8.58060E+00  L III  7.79010E+00
  M I    2.04680E+00  M II   1.84180E+00  M III  1.67560E+00  M IV   1.33250E+00
  M V    1.29490E+00  N I    4.16300E-01  N II   3.31800E-01  N III  2.92900E-01
  N IV   1.54200E-01  N V    1.54200E-01  N VI   4.20000E-03  N VII  4.20000E-03
  O I    6.29000E-02  O II   2.63000E-02  O III  2.63000E-02

          Relativistic correction estimate frel (H82,3/5CL) = -1.0783E+00, -6.4740E-01 e/atom
          Nuclear Thomson correction fNT = -1.4705E-02 e/atom
     _________________________________________________________________________________________________________
   
   Form Factors, Attenuation and Scattering Cross-sections
   Z=66, E = 0.001 - 1000 keV

                                                              Attenuation
     E         f1            f2          µ           [INLINE] (coh+inc) Coefficient    µK       wavelength
     keV       e/atom       e/atom      cm2/g       cm2/g      cm2/g          cm2/g        nm
1.339162E+00  5.47929E+01  1.4531E+02  2.8098E+04  9.2320E+00  2.8107E+04  0.000E+00  9.258E-01
1.359150E+00  9.14917E+01  7.2947E+01  1.3898E+04  9.2543E+00  1.3907E+04  0.000E+00  9.122E-01
1.394281E+00  7.53273E+01  3.0852E+01  5.7301E+03  9.2898E+00  5.7394E+03  0.000E+00  8.892E-01
1.490486E+00  4.99451E+01  2.0434E+01  3.5502E+03  9.3640E+00  3.5596E+03  0.000E+00  8.318E-01
1.593329E+00  4.26329E+01  2.2077E+01  3.5881E+03  9.4112E+00  3.5975E+03  0.000E+00  7.781E-01
1.642088E+00  4.06967E+01  2.3778E+01  3.7498E+03  9.4236E+00  3.7592E+03  0.000E+00  7.550E-01
1.667222E+00  3.88568E+01  2.4722E+01  3.8398E+03  9.4278E+00  3.8492E+03  0.000E+00  7.437E-01
1.673924E+00  3.66208E+01  2.4974E+01  3.8635E+03  9.4286E+00  3.8729E+03  0.000E+00  7.407E-01
1.683978E+00  3.91590E+01  2.9905E+01  4.5986E+03  9.4297E+00  4.6080E+03  0.000E+00  7.363E-01
1.703269E+00  4.13681E+01  3.0217E+01  4.5940E+03  9.4313E+00  4.6034E+03  0.000E+00  7.279E-01
1.709112E+00  4.17872E+01  3.0310E+01  4.5924E+03  9.4316E+00  4.6018E+03  0.000E+00  7.254E-01
1.804964E+00  4.59858E+01  3.0978E+01  4.4444E+03  9.4267E+00  4.4538E+03  0.000E+00  6.869E-01
1.820795E+00  4.63741E+01  3.0962E+01  4.4034E+03  9.4243E+00  4.4128E+03  0.000E+00  6.809E-01
1.832591E+00  4.64108E+01  3.0932E+01  4.3709E+03  9.4222E+00  4.3803E+03  0.000E+00  6.766E-01
1.839958E+00  4.57810E+01  3.0901E+01  4.3490E+03  9.4208E+00  4.3584E+03  0.000E+00  6.738E-01
1.851009E+00  4.72409E+01  3.2695E+01  4.5740E+03  9.4185E+00  4.5834E+03  0.000E+00  6.698E-01
1.878636E+00  4.92635E+01  3.2356E+01  4.4601E+03  9.4119E+00  4.4695E+03  0.000E+00  6.600E-01
1.946430E+00  5.23218E+01  3.1164E+01  4.1461E+03  9.3907E+00  4.1555E+03  0.000E+00  6.370E-01
2.005864E+00  5.41385E+01  2.9868E+01  3.8560E+03  9.3670E+00  3.8654E+03  0.000E+00  6.181E-01
2.036566E+00  5.45509E+01  2.9137E+01  3.7048E+03  9.3530E+00  3.7142E+03  0.000E+00  6.088E-01
2.044753E+00  5.41760E+01  2.8937E+01  3.6648E+03  9.3491E+00  3.6741E+03  0.000E+00  6.064E-01
2.057034E+00  5.51050E+01  2.9816E+01  3.7534E+03  9.3431E+00  3.7627E+03  0.000E+00  6.027E-01
2.080733E+00  5.61474E+01  2.9218E+01  3.6363E+03  9.3310E+00  3.6456E+03  0.000E+00  5.959E-01
2.087736E+00  5.63805E+01  2.9041E+01  3.6022E+03  9.3274E+00  3.6115E+03  0.000E+00  5.939E-01
2.224304E+00  5.92170E+01  2.5706E+01  2.9928E+03  9.2460E+00  3.0020E+03  0.000E+00  5.574E-01
2.377781E+00  6.06216E+01  2.2575E+01  2.4585E+03  9.1367E+00  2.4676E+03  0.000E+00  5.214E-01
2.541848E+00  6.12637E+01  2.0067E+01  2.0444E+03  9.0042E+00  2.0534E+03  0.000E+00  4.878E-01
2.717235E+00  6.19624E+01  1.8205E+01  1.7349E+03  8.8499E+00  1.7438E+03  0.000E+00  4.563E-01
2.904724E+00  6.23417E+01  1.6630E+01  1.4826E+03  8.6753E+00  1.4913E+03  0.000E+00  4.268E-01
3.105150E+00  6.27315E+01  1.5070E+01  1.2567E+03  8.4818E+00  1.2652E+03  0.000E+00  3.993E-01
3.319406E+00  6.29254E+01  1.3585E+01  1.0598E+03  8.2712E+00  1.0681E+03  0.000E+00  3.735E-01
3.548445E+00  6.31001E+01  1.2231E+01  8.9258E+02  8.0453E+00  9.0063E+02  0.000E+00  3.494E-01
3.793288E+00  6.31211E+01  1.1012E+01  7.5175E+02  7.8059E+00  7.5956E+02  0.000E+00  3.269E-01
4.055024E+00  6.30127E+01  9.9154E+00  6.3320E+02  7.5548E+00  6.4075E+02  0.000E+00  3.058E-01
4.334821E+00  6.28643E+01  8.9317E+00  5.3356E+02  7.2938E+00  5.4085E+02  0.000E+00  2.860E-01
4.633924E+00  6.26369E+01  8.0550E+00  4.5014E+02  7.0249E+00  4.5716E+02  0.000E+00  2.676E-01
4.953664E+00  6.23597E+01  7.2743E+00  3.8027E+02  6.7497E+00  3.8702E+02  0.000E+00  2.503E-01
5.295467E+00  6.20314E+01  6.5780E+00  3.2167E+02  6.4701E+00  3.2814E+02  0.000E+00  2.341E-01
5.660855E+00  6.16424E+01  5.9509E+00  2.7222E+02  6.1877E+00  2.7841E+02  0.000E+00  2.190E-01
6.051453E+00  6.11523E+01  5.3613E+00  2.2942E+02  5.9042E+00  2.3532E+02  0.000E+00  2.049E-01
6.469004E+00  6.04954E+01  4.8341E+00  1.9351E+02  5.6211E+00  1.9913E+02  0.000E+00  1.917E-01
6.915365E+00  5.95372E+01  4.3657E+00  1.6348E+02  5.3397E+00  1.6882E+02  0.000E+00  1.793E-01
7.392525E+00  5.77675E+01  3.9446E+00  1.3818E+02  5.0615E+00  1.4324E+02  0.000E+00  1.677E-01
7.634298E+00  5.57189E+01  3.7521E+00  1.2727E+02  4.9288E+00  1.3220E+02  0.000E+00  1.624E-01
7.751150E+00  5.27186E+01  3.6650E+00  1.2244E+02  4.8665E+00  1.2731E+02  0.000E+00  1.600E-01
7.782310E+00  4.92132E+01  3.6423E+00  1.2120E+02  4.8501E+00  1.2605E+02  0.000E+00  1.593E-01
7.829051E+00  5.27159E+01  1.0445E+01  3.4549E+02  4.8257E+00  3.5032E+02  0.000E+00  1.584E-01
7.902609E+00  5.50591E+01  1.0238E+01  3.3549E+02  4.7876E+00  3.4028E+02  0.000E+00  1.569E-01
7.945902E+00  5.57528E+01  1.0119E+01  3.2978E+02  4.7654E+00  3.3455E+02  0.000E+00  1.560E-01
8.408988E+00  5.74449E+01  9.0602E+00  2.7901E+02  4.5375E+00  2.8355E+02  0.000E+00  1.474E-01
8.447890E+00  5.72929E+01  8.9898E+00  2.7557E+02  4.5191E+00  2.8009E+02  0.000E+00  1.468E-01
8.537697E+00  5.63280E+01  8.8326E+00  2.6790E+02  4.4771E+00  2.7238E+02  0.000E+00  1.452E-01
8.572019E+00  5.46603E+01  8.7742E+00  2.6506E+02  4.4612E+00  2.6952E+02  0.000E+00  1.446E-01
8.623503E+00  5.65372E+01  1.2108E+01  3.6360E+02  4.4376E+00  3.6804E+02  0.000E+00  1.438E-01
8.752212E+00  5.82818E+01  1.1765E+01  3.4811E+02  4.3792E+00  3.5249E+02  0.000E+00  1.417E-01
8.864884E+00  5.88592E+01  1.1478E+01  3.3530E+02  4.3292E+00  3.3963E+02  0.000E+00  1.399E-01
9.000571E+00  5.87877E+01  1.1188E+01  3.2190E+02  4.2700E+00  3.2617E+02  0.000E+00  1.378E-01
9.030794E+00  5.83174E+01  1.1127E+01  3.1906E+02  4.2570E+00  3.2332E+02  0.000E+00  1.373E-01
9.036754E+00  5.80648E+01  1.1115E+01  3.1850E+02  4.2544E+00  3.2275E+02  0.000E+00  1.372E-01
9.091029E+00  5.91577E+01  1.2735E+01  3.6274E+02  4.2313E+00  3.6697E+02  0.000E+00  1.364E-01
9.226716E+00  6.04204E+01  1.2459E+01  3.4969E+02  4.1742E+00  3.5386E+02  0.000E+00  1.344E-01
