
   Bi:    Z = 83;   Atomic weight = 208.9804 g/mol ;    nominal density:   [INLINE] = 9.7300E+00 g/cm3
          µa(barns/atom) = µ(cm2/g)  ×  3.47020E+02
          E(eV) µ(cm2/g) = f2(e/atom)  ×  2.01360E+05
          23 edges. Edge energies (keV):
          

  K      9.05259E+01  L I    1.63875E+01  L II   1.57111E+01  L III  1.34186E+01
  M I    3.99910E+00  M II   3.69630E+00  M III  3.17690E+00  M IV   2.68760E+00
  M V    2.57960E+00  N I    9.38200E-01  N II   8.05300E-01  N III  6.78900E-01
  N IV   4.63600E-01  N V    4.40000E-01  N VI   1.61900E-01  N VII  1.57400E-01
  O I    1.59300E-01  O II   1.16800E-01  O III  9.28000E-02  O IV   2.65000E-02
  O V    2.44000E-02  P I    1.42334E-02  P II   6.16991E-03

          Relativistic correction estimate frel (H82,3/5CL) = -1.9618E+00, -1.1484E+00 e/atom
          Nuclear Thomson correction fNT = -1.8084E-02 e/atom
     _________________________________________________________________________________________________________
   
   Form Factors, Attenuation and Scattering Cross-sections
   Z=83, E = 0.001 - 1000 keV

                                                              Attenuation
     E         f1            f2          µ           [INLINE] (coh+inc) Coefficient    µK       wavelength
     keV       e/atom       e/atom      cm2/g       cm2/g      cm2/g          cm2/g        nm
4.953664E+00  7.87429E+01  1.8262E+01  7.4232E+02  8.7786E+00  7.5110E+02  0.000E+00  2.503E-01
5.295467E+00  7.94993E+01  1.6583E+01  6.3058E+02  8.4375E+00  6.3902E+02  0.000E+00  2.341E-01
5.660855E+00  7.99893E+01  1.4972E+01  5.3258E+02  8.0904E+00  5.4067E+02  0.000E+00  2.190E-01
6.051453E+00  8.01751E+01  1.3524E+01  4.5001E+02  7.7393E+00  4.5775E+02  0.000E+00  2.049E-01
6.469004E+00  8.03390E+01  1.2228E+01  3.8062E+02  7.3864E+00  3.8801E+02  0.000E+00  1.917E-01
6.915365E+00  8.03231E+01  1.1056E+01  3.2192E+02  7.0335E+00  3.2895E+02  0.000E+00  1.793E-01
7.392525E+00  8.02398E+01  1.0014E+01  2.7278E+02  6.6825E+00  2.7946E+02  0.000E+00  1.677E-01
7.902609E+00  8.01500E+01  9.0751E+00  2.3123E+02  6.3350E+00  2.3756E+02  0.000E+00  1.569E-01
8.447890E+00  7.99967E+01  8.2299E+00  1.9617E+02  5.9926E+00  2.0216E+02  0.000E+00  1.468E-01
9.030794E+00  7.98266E+01  7.4409E+00  1.6591E+02  5.6566E+00  1.7157E+02  0.000E+00  1.373E-01
9.653919E+00  7.95165E+01  6.6542E+00  1.3879E+02  5.3284E+00  1.4412E+02  0.000E+00  1.284E-01
1.032004E+01  7.90905E+01  5.9606E+00  1.1630E+02  5.0089E+00  1.2131E+02  0.000E+00  1.201E-01
1.103212E+01  7.85285E+01  5.3481E+00  9.7614E+01  4.6992E+00  1.0231E+02  0.000E+00  1.124E-01
1.179334E+01  7.77329E+01  4.7928E+00  8.1833E+01  4.3999E+00  8.6233E+01  0.000E+00  1.051E-01
1.260708E+01  7.63493E+01  4.2946E+00  6.8593E+01  4.1119E+00  7.2705E+01  0.000E+00  9.834E-02
1.315023E+01  7.42164E+01  4.0092E+00  6.1391E+01  3.9358E+00  6.5327E+01  0.000E+00  9.428E-02
1.335151E+01  7.15534E+01  3.9118E+00  5.8995E+01  3.8736E+00  6.2869E+01  0.000E+00  9.286E-02
1.340518E+01  6.84285E+01  3.8865E+00  5.8379E+01  3.8572E+00  6.2236E+01  0.000E+00  9.249E-02
1.347697E+01  7.12647E+01  9.9711E+00  1.4898E+02  3.8356E+00  1.5282E+02  0.000E+00  9.200E-02
1.348569E+01  7.15420E+01  9.9601E+00  1.4872E+02  3.8329E+00  1.5255E+02  0.000E+00  9.194E-02
1.368697E+01  7.42949E+01  9.7124E+00  1.4289E+02  3.7732E+00  1.4666E+02  0.000E+00  9.059E-02
1.440688E+01  7.65928E+01  8.8901E+00  1.2425E+02  3.5713E+00  1.2782E+02  0.000E+00  8.606E-02
1.540095E+01  7.64559E+01  7.9170E+00  1.0351E+02  3.3194E+00  1.0683E+02  0.000E+00  8.050E-02
1.563254E+01  7.52480E+01  7.7141E+00  9.9364E+01  3.2648E+00  1.0263E+02  0.000E+00  7.931E-02
1.569539E+01  7.36894E+01  7.6605E+00  9.8278E+01  3.2502E+00  1.0153E+02  0.000E+00  7.899E-02
1.578966E+01  7.52858E+01  1.0675E+01  1.3614E+02  3.2285E+00  1.3937E+02  0.000E+00  7.852E-02
1.602532E+01  7.66589E+01  1.0413E+01  1.3085E+02  3.1753E+00  1.3403E+02  0.000E+00  7.737E-02
1.605975E+01  7.67446E+01  1.0376E+01  1.3009E+02  3.1677E+00  1.3326E+02  0.000E+00  7.720E-02
1.630556E+01  7.67930E+01  1.0113E+01  1.2488E+02  3.1138E+00  1.2799E+02  0.000E+00  7.604E-02
1.637111E+01  7.61419E+01  1.0044E+01  1.2354E+02  3.0997E+00  1.2664E+02  0.000E+00  7.573E-02
1.646362E+01  7.70952E+01  1.1524E+01  1.4095E+02  3.0800E+00  1.4403E+02  0.000E+00  7.531E-02
1.646944E+01  7.71442E+01  1.1518E+01  1.4082E+02  3.0788E+00  1.4390E+02  0.000E+00  7.528E-02
1.671525E+01  7.82901E+01  1.1259E+01  1.3563E+02  3.0273E+00  1.3866E+02  0.000E+00  7.417E-02
1.759961E+01  8.00284E+01  1.0396E+01  1.1895E+02  2.8532E+00  1.2180E+02  0.000E+00  7.045E-02
1.881398E+01  8.12193E+01  9.3528E+00  1.0010E+02  2.6389E+00  1.0274E+02  0.000E+00  6.590E-02
2.011215E+01  8.19554E+01  8.4136E+00  8.4236E+01  2.4370E+00  8.6673E+01  0.000E+00  6.165E-02
2.149988E+01  8.24469E+01  7.5653E+00  7.0854E+01  2.2473E+00  7.3101E+01  0.000E+00  5.767E-02
2.298338E+01  8.27776E+01  6.8012E+00  5.9586E+01  2.0695E+00  6.1656E+01  0.000E+00  5.395E-02
2.456923E+01  8.30020E+01  6.1175E+00  5.0137E+01  1.9033E+00  5.2040E+01  0.000E+00  5.046E-02
2.626450E+01  8.31578E+01  5.5060E+00  4.2212E+01  1.7484E+00  4.3960E+01  0.000E+00  4.721E-02
2.807676E+01  8.33329E+01  4.9197E+00  3.5283E+01  1.6043E+00  3.6887E+01  0.000E+00  4.416E-02
3.001405E+01  8.33697E+01  4.3877E+00  2.9436E+01  1.4705E+00  3.0906E+01  0.000E+00  4.131E-02
3.208502E+01  8.34019E+01  3.9147E+00  2.4568E+01  1.3467E+00  2.5915E+01  0.000E+00  3.864E-02
3.429889E+01  8.33971E+01  3.4839E+00  2.0453E+01  1.2323E+00  2.1685E+01  0.000E+00  3.615E-02
3.666551E+01  8.33394E+01  3.1000E+00  1.7025E+01  1.1269E+00  1.8152E+01  0.000E+00  3.381E-02
3.919543E+01  8.32653E+01  2.7606E+00  1.4182E+01  1.0299E+00  1.5212E+01  0.000E+00  3.163E-02
4.189992E+01  8.31805E+01  2.4602E+00  1.1823E+01  9.4091E-01  1.2764E+01  0.000E+00  2.959E-02
4.479101E+01  8.30883E+01  2.1941E+00  9.8638E+00  8.5935E-01  1.0723E+01  0.000E+00  2.768E-02
4.788159E+01  8.29909E+01  1.9583E+00  8.2354E+00  7.8476E-01  9.0202E+00  0.000E+00  2.589E-02
5.118542E+01  8.28892E+01  1.7492E+00  6.8811E+00  7.1667E-01  7.5978E+00  0.000E+00  2.422E-02
5.471721E+01  8.27830E+01  1.5635E+00  5.7538E+00  6.5462E-01  6.4084E+00  0.000E+00  2.266E-02
5.849270E+01  8.26715E+01  1.3982E+00  4.8133E+00  5.9818E-01  5.4115E+00  0.000E+00  2.120E-02
6.252870E+01  8.25504E+01  1.2486E+00  4.0207E+00  5.4690E-01  4.5676E+00  0.000E+00  1.983E-02
6.684318E+01  8.24143E+01  1.1160E+00  3.3618E+00  5.0039E-01  3.8622E+00  0.000E+00  1.855E-02
7.145536E+01  8.22538E+01  9.9662E-01  2.8085E+00  4.5825E-01  3.2668E+00  0.000E+00  1.735E-02
7.638578E+01  8.20458E+01  8.8760E-01  2.3398E+00  4.2013E-01  2.7599E+00  0.000E+00  1.623E-02
8.165640E+01  8.17328E+01  7.8887E-01  1.9453E+00  3.8568E-01  2.3310E+00  0.000E+00  1.518E-02
8.729069E+01  8.10362E+01  6.9733E-01  1.6086E+00  3.5457E-01  1.9632E+00  0.000E+00  1.420E-02
8.871538E+01  8.06187E+01  6.7685E-01  1.5363E+00  3.4749E-01  1.8838E+00  0.000E+00  1.398E-02
9.007327E+01  7.95832E+01  6.5820E-01  1.4714E+00  3.4101E-01  1.8124E+00  0.000E+00  1.376E-02
9.043538E+01  7.83443E+01  6.5336E-01  1.4548E+00  3.3932E-01  1.7941E+00  0.000E+00  1.371E-02
9.097853E+01  7.96356E+01  3.0842E+00  6.8261E+00  3.3682E-01  7.1629E+00  5.396E+00  1.363E-02
9.233642E+01  8.07647E+01  3.0142E+00  6.5730E+00  3.3074E-01  6.9037E+00  5.202E+00  1.343E-02
9.331374E+01  8.11246E+01  2.9652E+00  6.3986E+00  3.2650E-01  6.7251E+00  5.067E+00  1.329E-02
9.975239E+01  8.21272E+01  2.6704E+00  5.3905E+00  3.0119E-01  5.6917E+00  4.288E+00  1.243E-02
1.066353E+02  8.25650E+01  2.4016E+00  4.5349E+00  2.7838E-01  4.8133E+00  3.621E+00  1.163E-02
1.139931E+02  8.28245E+01  2.1570E+00  3.8102E+00  2.5783E-01  4.0680E+00  3.053E+00  1.088E-02
1.218587E+02  8.29931E+01  1.9366E+00  3.2001E+00  2.3932E-01  3.4394E+00  2.572E+00  1.017E-02
1.302669E+02  8.31076E+01  1.7377E+00  2.6861E+00  2.2263E-01  2.9087E+00  2.164E+00  9.518E-03
1.392553E+02  8.31841E+01  1.5569E+00  2.2512E+00  2.0758E-01  2.4588E+00  1.818E+00  8.903E-03
1.488640E+02  8.32340E+01  1.3948E+00  1.8866E+00  1.9401E-01  2.0806E+00  1.526E+00  8.329E-03
1.591356E+02  8.32652E+01  1.2495E+00  1.5811E+00  1.8175E-01  1.7628E+00  1.281E+00  7.791E-03
1.701159E+02  8.32831E+01  1.1195E+00  1.3251E+00  1.7066E-01  1.4958E+00  1.075E+00  7.288E-03
1.818539E+02  8.32912E+01  1.0030E+00  1.1106E+00  1.6061E-01  1.2712E+00  9.026E-01  6.818E-03
1.944018E+02  8.32924E+01  8.9864E-01  9.3081E-01  1.5149E-01  1.0823E+00  7.574E-01  6.378E-03
2.078156E+02  8.32882E+01  8.0500E-01  7.8000E-01  1.4319E-01  9.2319E-01  6.354E-01  5.966E-03
2.221548E+02  8.32803E+01  7.2120E-01  6.5369E-01  1.3563E-01  7.8932E-01  5.330E-01  5.581E-03
2.374835E+02  8.32698E+01  6.4618E-01  5.4789E-01  1.2870E-01  6.7659E-01  4.472E-01  5.221E-03
2.538699E+02  8.32575E+01  5.7903E-01  4.5927E-01  1.2235E-01  5.8162E-01  3.751E-01  4.884E-03
2.713869E+02  8.32441E+01  5.1891E-01  3.8502E-01  1.1650E-01  5.0152E-01  3.147E-01  4.569E-03
2.901126E+02  8.32301E+01  4.6508E-01  3.2280E-01  1.1109E-01  4.3389E-01  2.640E-01  4.274E-03
3.101304E+02  8.32159E+01  4.1687E-01  2.7066E-01  1.0607E-01  3.7673E-01  2.215E-01  3.998E-03
3.315294E+02  8.32018E+01  3.7369E-01  2.2697E-01  1.0140E-01  3.2837E-01  1.858E-01  3.740E-03
3.544049E+02  8.31879E+01  3.3502E-01  1.9034E-01  9.7030E-02  2.8737E-01  1.559E-01  3.498E-03
3.788588E+02  8.31744E+01  3.0037E-01  1.5964E-01  9.2930E-02  2.5257E-01  1.307E-01  3.273E-03
4.050001E+02  8.31615E+01  2.6933E-01  1.3390E-01  8.9067E-02  2.2297E-01  1.097E-01  3.061E-03
4.329451E+02  8.31491E+01  2.4151E-01  1.1232E-01  8.5414E-02  1.9773E-01  9.201E-02  2.864E-03
