    7.31322e+00  -1.03670e+00  -4.61584e-01  -3.84672e+00  -4.16113e-01
    7.60090e+00  -1.12259e+00  -6.24437e-01  -3.35640e+00  -5.97289e-01
    8.00637e+00  -1.33676e+00  -9.35628e-01  -2.75447e+00  -9.15847e-01
    8.29405e+00  -1.57782e+00  -1.07107e+00  -2.41362e+00  -9.95728e-01
    8.51719e+00  -1.82270e+00  -8.66835e-01  -2.20497e+00  -9.76900e-01
    8.69951e+00  -2.05578e+00  -7.90950e-01  -2.07023e+00  -8.86518e-01
    8.98720e+00  -2.47391e+00  -5.15704e-01  -1.91582e+00  -7.03590e-01
    9.21034e+00  -2.82931e+00  -3.64233e-01  -1.83676e+00  -5.40890e-01
    9.61581e+00  -3.52169e+00  -2.87510e-01  -1.75868e+00  -3.28923e-01
    9.90349e+00  -4.04224e+00  -2.24952e-01  -1.73879e+00  -2.27035e-01
    1.03090e+01  -4.80640e+00  -1.39696e-01  -1.74308e+00  -1.69977e-01
    1.05966e+01  -5.36335e+00  -8.04678e-02  -1.76394e+00  -1.51974e-01
    1.08198e+01  -5.80063e+00  -8.67759e-02  -1.78883e+00  -1.35344e-01
    1.10021e+01  -6.16064e+00  -9.84543e-03  -1.81435e+00  -1.48575e-01
    1.12898e+01  -6.73056e+00  -4.67479e-02  -1.86453e+00  -1.46463e-01
    1.15129e+01  -7.17456e+00  -7.61826e-03  -1.91174e+00  -1.37319e-01
    1.19184e+01  -7.98294e+00  -8.87305e-03  -2.01513e+00  -1.35692e-01
    1.22061e+01  -8.55733e+00  -6.66264e-03  -2.10185e+00  -1.22039e-01
    1.26115e+01  -9.36783e+00  -5.59688e-03  -2.24109e+00  -1.07442e-01
    1.28992e+01  -9.94315e+00  1.69531e-02  -2.35074e+00  -9.68158e-02
    1.31224e+01  -1.03890e+01  -2.44383e-02  -2.44140e+00  -9.49338e-02
    1.33047e+01  -1.07538e+01  9.59684e-03  -2.51920e+00  -1.30813e-01
    1.35924e+01  -1.13291e+01  0.00000e+00  -2.64868e+00  0.00000e+00
EndElement
Element Li  3  6.94100e+00  5.33000e-01
Edge  K 5.47000e+01 9.00000e-05 1.00000e+00
Edge  L1 5.30000e+00 0.00000e+00 1.00000e+00
Photo
    4.60517e+00  1.18367e+01  0.00000e+00
    4.82831e+00  1.13049e+01  0.00000e+00
    5.01064e+00  1.08702e+01  0.00000e+00
    5.16479e+00  1.04790e+01  0.00000e+00
    5.29832e+00  1.01402e+01  0.00000e+00
    5.52146e+00  9.54848e+00  0.00000e+00
    5.70378e+00  9.06467e+00  0.00000e+00
    5.85793e+00  8.63487e+00  0.00000e+00
    5.99146e+00  8.26268e+00  0.00000e+00
    6.10925e+00  7.92719e+00  0.00000e+00
    6.21461e+00  7.62726e+00  0.00000e+00
    6.30992e+00  7.35154e+00  0.00000e+00
    6.39693e+00  7.10005e+00  0.00000e+00
    6.47697e+00  6.86464e+00  0.00000e+00
    6.55108e+00  6.64676e+00  0.00000e+00
    6.68461e+00  6.24971e+00  0.00000e+00
    6.90776e+00  5.45271e+00  0.00000e+00
    6.90776e+00  5.45271e+00  0.00000e+00
    7.31322e+00  4.19411e+00  -1.94473e-01
    7.60090e+00  3.28551e+00  -1.94533e-01
    8.00637e+00  1.98074e+00  -7.92267e-02
    8.29405e+00  1.04370e+00  -1.62049e-01
    8.51719e+00  3.09709e-01  -2.03341e-02
    8.69951e+00  -2.92362e-01  -1.35966e-01
    8.98720e+00  -1.24915e+00  -3.52971e-02
    9.21034e+00  -1.99479e+00  -8.39030e-02
    9.61581e+00  -3.35863e+00  -4.81519e-02
    9.90349e+00  -4.33110e+00  1.91452e-03
    1.03090e+01  -5.70403e+00  -5.67166e-02
    1.05966e+01  -6.68165e+00  1.58371e-02
    1.08198e+01  -7.43984e+00  1.37469e-02
    1.10021e+01  -8.05899e+00  -1.83150e-02
    1.12898e+01  -9.03535e+00  9.29914e-02
    1.15129e+01  -9.78868e+00  7.85066e-02
