XDAC V1.4 Datafile V1
"cu_kmdg1.020" created on 6/22/2012 at 5:46:29 AM on X-23A2
Diffraction element= Si (311).  Ring energy= 2.80 GeV
E0= 8979.00
NUM_REGIONS= 4
SRB= -200 -30 30 60 13k
SRSS= 10 0.5 0.05k 0.05k
SPP= 1 1 1 0.25k
Settling time= 0.20


Offsets= 115.00 54.25 0.00 0.00 0.00 0.00 10.50 5.25 5.25 5.25 12.25 10.75 5.25 10.50 98.00 0.00
Gains= 8.00 9.00 0.00 0.00 0.00 0.00 0.00 8.00 8.00 8.00 0.00 8.00 8.00 8.00 10.00 1.00
Green glass KMDG1


--------------------------------------------------------------------------------
        Energy            I0            It         Ifch1         Ifch2         Ifch3         Ifch4       Ifslow1       Ifslow2       Ifslow3       Ifslow4       Iffast1       Iffast2       Iffast3       Iffast4          Iref       IntTime
    9268.60165     9811.3000        6.7350   161910.0000   141870.0000   111899.0000   134750.0000   350157.1100   316381.5550   250152.5550   289577.5550   381585.2950   340927.5650   263989.5550   309677.1100        3.3600        2.1800
    9271.92845     9853.9200        7.0840   163385.0000   141915.0000   112163.0000   135442.0000   353037.9840   317597.4920   250821.4920   291926.4920   384667.1480   341781.4360   264767.4920   312690.9840        2.1840        2.1920
    9275.27890     9911.4250        7.3787   164363.0000   143460.0000   113032.0000   136369.0000   354692.8475   320010.4238   252620.4237   293418.4238   386745.9888   344736.2963   266483.4238   313844.8475        1.9100        2.2050
    9278.65303     9955.0450        6.7278   163992.0000   143540.0000   113676.0000   136214.0000   355367.7215   320850.3607   253817.3607   294113.3607   387304.8418   345275.1672   267938.3607   314762.7215        2.7340        2.2170
    9282.03935    10001.5500        6.0225   165451.0000   144698.0000   114058.0000   136570.0000   357427.5850   322645.2925   255435.2925   295645.2925   389307.6825   347293.0275   269583.2925   316326.5850        3.4600        2.2300
    9285.44362    10063.1700        7.3715   166433.0000   145018.0000   115165.0000   137819.0000   359770.4590   324705.2295   257179.2295   297778.2295   392012.5355   349839.8985   271199.2295   318815.4590        3.2840        2.2420
    9288.87160    10123.6750        6.6663   167481.0000   145871.0000   116239.0000   138746.0000   361633.3225   326613.1613   258858.1613   299457.1613   393972.3762   351443.7587   273372.1613   320211.3225        3.0100        2.2550
    9292.31755    10155.2950        7.0153   167764.0000   146852.0000   115889.0000   138719.0000   362929.1965   328062.0982   259311.0983   300162.0982   395385.2292   353009.6298   273534.0982   321482.1965        2.8340        2.2670
    9295.78148    10138.8000        7.3100   167399.0000   146460.0000   115399.0000   139144.0000   363522.0600   327691.0300   258850.0300   300573.0300   395588.0700   352063.4900   272953.0300   321346.0600        2.5600        2.2800
    9299.26916    10254.4200        7.6590   169690.0000   147617.0000   116485.0000   140147.0000   366624.9340   330487.9670   261244.9670   303526.9670   399258.9230   355738.3610   275536.9670   324731.9340        2.3840        2.2920
    9302.76909    10316.9250        6.9537   170550.0000   148975.0000   117788.0000   141037.0000   369497.7975   333125.8987   262937.8987   304983.8987   402674.7637   358663.2213   277646.8987   326290.7975        2.1100        2.3050
    9306.29279    10350.5450        7.3027   171465.0000   148954.0000   118130.0000   142022.0000   371105.6715   333531.8358   263761.8358   307150.8358   404077.6167   359373.0922   278139.8358   328587.6715        2.9340        2.3170
    9309.82877    10399.0500        7.5975   171982.0000   150161.0000   118276.0000   141735.0000   372906.5350   336091.7675   265535.7675   306885.7675   406101.4575   361680.9525   280243.7675   328335.5350        2.6600        2.3300
    9313.39429    10445.6700        7.9465   172135.0000   150711.0000   119180.0000   142144.0000   374396.4090   338058.7045   266997.7045   308069.7045   407736.3105   363864.8235   281738.7045   329316.4090        2.4840        2.3420
    9316.97211    10490.1750        8.2413   173239.0000   151209.0000   119237.0000   142634.0000   376113.2725   338939.6362   267842.6362   309789.6362   409423.1512   364605.6838   282657.6362   331240.2725        3.2100        2.3550
    9320.56799    10538.7950        7.5902   174653.0000   151610.0000   119895.0000   143228.0000   378668.1465   340511.5733   269664.5733   311458.5733   412231.0042   366361.5548   284452.5733   332893.1465        3.0340        2.3670
    9324.18770    10588.3000        6.8850   174749.0000   151988.0000   120289.0000   145051.0000   379882.0100   342450.5050   270036.5050   313834.5050   413698.8450   368078.4150   284703.5050   335820.0100        2.7600        2.3800
    9327.81974    10632.9200        7.2340   175447.0000   153350.0000   120233.0000   144846.0000   381115.8840   343511.4420   270648.4420   314993.4420   414737.6980   369426.2860   285368.4420   336648.8840        3.5840        2.3920
    9331.47563    10674.4250        7.5288   175710.0000   153830.0000   120830.0000   145483.0000   382340.7475   345073.3738   272461.3738   316584.3738   416409.5388   371286.1462   287422.3738   338357.7475        3.3100        2.4050
    9335.14963    10718.0450        6.8778   177052.0000   154287.0000   121978.0000   146454.0000   384642.6215   346862.3108   273722.3108   317577.3108   418606.3918   373175.0172   288564.3108   339448.6215        3.1340        2.4170
    9338.84175    10776.5500        7.1725   178596.0000   155722.0000   122115.0000   146975.0000   386952.4850   349376.2425   274702.2425   319061.2425   420863.2325   375969.8775   289836.2425   341016.4850        2.8600        2.4300
    9342.55777    10831.1700        7.5215   178523.0000   155780.0000   122779.0000   148149.0000   389461.3590   351357.1795   276482.1795   320918.1795   423816.0855   377991.7485   291735.1795   343068.3590        3.6840        2.4420
    9346.28616    10890.6750        6.8162   179695.0000   157446.0000   123570.0000   148571.0000   391213.2225   353445.1113   278208.1113   323112.1113   425888.9263   380447.6088   293485.1113   345314.2225        3.4100        2.4550
    9350.03847    10935.2950        7.1652   180780.0000   157781.0000   124214.0000   149218.0000   391919.0965   354301.0482   279473.0482   324454.0482   426850.7793   381137.4797   294713.0482   346975.0965        3.2340        2.4670
    9353.80895    10985.8000        7.4600   181028.0000   158987.0000   124724.0000   149806.0000   393938.9600   356690.9800   280583.9800   324944.9800   429110.6200   383803.3400   295808.9800   347745.9600        3.9600        2.4800
    9357.59760    11029.4200        7.8090   182226.0000   159633.0000   125055.0000   149415.0000   396452.8340   358173.9170   282049.9170   326418.9170   431549.4730   385094.2110   297454.9170   348782.8340        2.7840        2.4920
    9361.40445    11076.9250        8.1038   182219.0000   158769.0000   125505.0000   151215.0000   397499.6975   358950.8488   282717.8488   328414.8488   432577.3137   385862.0712   298194.8488   351106.6975        2.5100        2.5050
    9365.22950    11130.5450        7.4528   183462.0000   160134.0000   126838.0000   152312.0000   400198.5715   360071.7857   284878.7857   330205.7857   435542.1667   387265.9423   300444.7857   352679.5715        3.3340        2.5170
    9369.07275    11178.0500        8.7475   185137.0000   161956.0000   127419.0000   152467.0000   401802.4350   363651.7175   286079.7175   330834.7175   437475.0075   391219.8025   301840.7175   353468.4350        3.0600        2.5300
    9372.94001    11224.6700        8.0965   186279.0000   161988.0000   128068.0000   152943.0000   404987.3090   364457.6545   287823.6545   331918.6545   440756.8605   392101.6735   303554.6545   354550.3090        2.8840        2.5420
    9376.82550    11291.1750        8.3912   186692.0000   162820.0000   128126.0000   154080.0000   406334.1725   366403.5862   289182.5862   334415.5862   442176.7012   394459.5338   304769.5862   357640.1725        2.6100        2.5550
    9380.72346    11332.7950        7.7403   187764.0000   164338.0000   129152.0000   154461.0000   408202.0465   368742.5233   290807.5233   336146.5233   444149.5542   396523.4047   306727.5233   359316.0465        2.4340        2.5670
    9384.64546    11357.3000        8.0350   187962.0000   164214.0000   129325.0000   154655.0000   408896.9100   369800.4550   291051.4550   337274.4550   444999.3950   397636.2650   306706.4550   360350.9100        3.1600        2.5800
    9388.59151    11343.9200        7.3840   187927.0000   164202.0000   130056.0000   155060.0000   409476.7840   368816.3920   291915.3920   337240.3920   445612.2480   396386.1360   307653.3920   360391.7840        2.9840        2.5920
    9392.55007    11400.4250        8.6788   188599.0000   164683.0000   129860.0000   155566.0000   411461.6475   370249.3237   293425.3237   338679.3237   447653.0887   397988.9963   309496.3237   361802.6475        2.7100        2.6050
    9396.52692    11541.0450        7.0277   191765.0000   167441.0000   130602.0000   157700.0000   417246.5215   376213.2608   295209.2608   342366.2608   454266.9417   404524.8673   311131.2608   366033.5215        3.5340        2.6170
    9400.52786    11583.5500        8.3225   192697.0000   167639.0000   132260.0000   158287.0000   418545.3850   377625.1925   297498.1925   343976.1925   455457.7825   406435.7275   313719.1925   367722.3850        3.2600        2.6300
    9404.54133    11614.1700        8.6715   192457.0000   167592.0000   131864.0000   159480.0000   419139.2590   378281.1295   297112.1295   346004.1295   456339.6355   406954.5985   313499.1295   369953.2590        3.0840        2.6420
    9408.57893    11671.6750        7.9663   193945.0000   168671.0000   132982.0000   159530.0000   421998.1225   379744.0613   299183.0613   347090.0613   459145.4763   408826.4587   315656.0613   370845.1225        3.8100        2.6550
    9412.63486    11645.2950        8.3153   193139.0000   168933.0000   132715.0000   158932.0000   420998.9965   379815.9983   299245.9983   346873.9983   457362.3293   408276.3297   315627.9983   370295.9965        3.6340        2.6670
    9416.70916    11777.8000        8.6100   194656.0000   170393.0000   133794.0000   160929.0000   425122.8600   383234.9300   302159.9300   349641.9300   462872.1700   412221.1900   318763.9300   373503.8600        3.3600        2.6800
    9420.80182    11738.4200        7.9590   195452.0000   170510.0000   134109.0000   161299.0000   425604.7340   383927.8670   302097.8670   350279.8670   462705.0230   412723.0610   318319.8670   374285.7340        4.1840        2.6920
    9424.91286    11888.9250        8.2537   197478.0000   171903.0000   135310.0000   161993.0000   430068.5975   387280.7988   305407.7988   353430.7988   468214.8638   416407.9213   322147.7988   377622.5975        3.9100        2.7050
    9429.04229    11927.5450        8.6027   197984.0000   172674.0000   136402.0000   162784.0000   431938.4715   388442.7357   307169.7357   354889.7357   470042.7168   417633.7922   323735.7357   379204.4715        3.7340        2.7170
    9433.19592    11984.0500        8.8975   198640.0000   174073.0000   135939.0000   164360.0000   433149.3350   391943.6675   308389.6675   357366.6675   471518.5575   421658.6525   325142.6675   381948.3350        3.4600        2.7300
    9437.36218    12022.6700        8.2465   200340.0000   173815.0000   137082.0000   164092.0000   436215.2090   392078.6045   308442.6045   357614.6045   474510.4105   421845.5235   325541.6045   381748.2090        4.2840        2.7420
    9441.55266    12072.1750        8.5413   200977.0000   174815.0000   137848.0000   164817.0000   437318.0725   393970.5363   310826.5363   359420.5363   475637.2512   423718.3837   328007.5363   384120.0725        4.0100        2.7550
    9445.76158    12109.7950        8.8903   201831.0000   175349.0000   137735.0000   165818.0000   438207.9465   395762.4732   311138.4732   360936.4732   476863.1042   425697.2548   327969.4732   385930.9465        3.8340        2.7670
    9449.98895    12167.3000        8.1850   202521.0000   176522.0000   139524.0000   166810.0000   440866.8100   398067.4050   314545.4050   363343.4050   479710.9450   428082.1150   331616.4050   388155.8100        3.5600        2.7800
    9454.23479    12201.9200        8.5340   202954.0000   176853.0000   139480.0000   166788.0000   442307.6840   398725.3420   314262.3420   363761.3420   481140.7980   428885.9860   331437.3420   388469.6840        3.3840        2.7920
    9458.49911    12248.4250        8.8287   204474.0000   177638.0000   139593.0000   167455.0000   444051.5475   401603.2737   315570.2737   365047.2737   483218.6387   431867.8463   332743.2737   389842.5475        3.1100        2.8050
    9462.78192    12281.0450        9.1778   204040.0000   178382.0000   140305.0000   168826.0000   444970.4215   402654.2108   316284.2108   366985.2108   484085.4917   433130.7172   333365.2108   392289.4215        2.9340        2.8170
    9467.08324    12292.5500        9.4725   205374.0000   178139.0000   140310.0000   168538.0000   446337.2850   403084.1425   317022.1425   366796.1425   485387.3325   433676.5775   334295.1425   391539.2850        3.6600        2.8300
    9471.40887    12383.1700        8.8215   206023.0000   179283.0000   141478.0000   169413.0000   449616.1590   406028.0795   319467.0795   369544.0795   488777.1855   436828.4485   337166.0795   394772.1590        3.4840        2.8420
    9475.74723    12430.6750        9.1163   207348.0000   181275.0000   141282.0000   170145.0000   452872.0225   407518.0112   320198.0112   371416.0112   492296.0262   438338.3088   337431.0112   396812.0225        4.2100        2.8550
    9480.10994    12457.2950        9.4652   207534.0000   180825.0000   142577.0000   170917.0000   451923.8965   408333.9483   322270.9483   372166.9483   491546.8792   438970.1798   340081.9483   397648.8965        3.0340        2.8670
    9484.48538    12529.8000        8.7600   208909.0000   181869.0000   143316.0000   171563.0000   455370.7600   411417.8800   323908.8800   374012.8800   495202.7200   442300.0400   341561.8800   399585.7600        3.7600        2.8800
    9488.88521    12566.4200        9.1090   209408.0000   182006.0000   143122.0000   172110.0000   456605.6340   411127.8170   323794.8170   375827.8170   496931.5730   442025.9110   341322.8170   401334.6340        3.5840        2.8920
    9493.30361    12617.9250        9.4038   210717.0000   183914.0000   143761.0000   173137.0000   458767.4975   415210.7488   325125.7488   376932.7488   499611.4138   446253.7712   342757.7488   402475.4975        3.3100        2.9050
    9497.73479    12649.5450        8.7528   210580.0000   183769.0000   144725.0000   173661.0000   460724.3715   415452.6858   327107.6858   378824.6858   500755.2668   446952.6422   344800.6858   404695.3715        3.1340        2.9170
    9502.19039    12703.0500        9.0475   211976.0000   185695.0000   145203.0000   174248.0000   462123.2350   418389.6175   328152.6175   379918.6175   502739.1075   449546.5025   346185.6175   405511.2350        3.8600        2.9300
    9506.66460    12585.6700        9.3965   210843.0000   183718.0000   143639.0000   173210.0000   458811.1090   414899.5545   325460.5545   377592.5545   498252.9605   445823.3735   342910.5545   403235.1090        3.6840        2.9420
    9511.15745    12626.1750        8.6912   211169.0000   183425.0000   143980.0000   172916.0000   461655.9725   415193.4863   327137.4863   378017.4863   501652.8013   445773.2338   344439.4863   403369.9725        3.4100        2.9550
    9515.67475    12844.7950        9.0402   214269.0000   186583.0000   146646.0000   175984.0000   468116.8465   422712.4232   332304.4232   384128.4232   509035.6543   454457.1047   350122.4232   410473.8465        4.2340        2.9670
    9520.20489    12888.3000        9.3350   215607.0000   187478.0000   147243.0000   176239.0000   471145.7100   424153.3550   333329.3550   385219.3550   512211.4950   455753.9650   351226.3550   411459.7100        3.9600        2.9800
    9524.75369    12943.9200        9.6840   216314.0000   188401.0000   148360.0000   177176.0000   472202.5840   427586.2920   335984.2920   388015.2920   513551.3480   459898.8360   354156.2920   414562.5840        3.7840        2.9920
    9529.32117    12969.4250        8.9788   216776.0000   189982.0000   147800.0000   178204.0000   472779.4475   427869.2238   334116.2238   389047.2238   514119.1887   460072.6962   352388.2238   415680.4475        4.5100        3.0050
    9533.91317    13048.0450        9.3278   217791.0000   189871.0000   149199.0000   178434.0000   475957.3215   430379.1607   338434.1607   390481.1607   517493.0417   462791.5673   356865.1607   416876.3215        4.3340        3.0170
    9538.51805    13088.5500       10.6225   219672.0000   190298.0000   148961.0000   179751.0000   478912.1850   432161.0925   338439.0925   392449.0925   520743.8825   464623.4275   356977.0925   419063.1850        4.0600        3.0300
    9543.14747    13146.1700        9.9715   220018.0000   190788.0000   150009.0000   180497.0000   481518.0590   433221.0295   340521.0295   394304.0295   523627.7355   466098.2985   358930.0295   421041.0590        3.8840        3.0420
    9547.78979    13197.6750       10.2662   220643.0000   192370.0000   150634.0000   180152.0000   481961.9225   436440.9612   341730.9612   394584.9612   524305.5763   469497.1588   360313.9612   421244.9225        3.6100        3.0550
    9552.45669    13232.2950        9.6153   220586.0000   192841.0000   150853.0000   181667.0000   482556.7965   436890.8983   342583.8983   397311.8983   524369.4293   469646.0297   361103.8983   424171.7965        4.4340        3.0670
    9557.14234    13282.8000        9.9100   222416.0000   193346.0000   152106.0000   182713.0000   485263.6600   438895.8300   345202.8300   398742.8300   527637.2700   471863.8900   363763.8300   425729.6600        4.1600        3.0800
    9561.84093    13328.4200       10.2590   222676.0000   194422.0000   151485.0000   182181.0000   486937.5340   440093.7670   345083.7670   398315.7670   529434.1230   473294.7610   363842.7670   425654.5340        3.9840        3.0920
    9566.56413    13382.9250       10.5538   225143.0000   195058.0000   152852.0000   184248.0000   490655.3975   442622.6987   347518.6987   401639.6987   533422.9637   475946.6213   366199.6987   428934.3975        4.7100        3.1050
    9571.30613    13429.5450        9.9027   224881.0000   197171.0000   154285.0000   184373.0000   492083.2715   445218.6358   349248.6358   402777.6358   534996.8167   479040.4923   368241.6358   430279.2715        3.5340        3.1170
    9576.06694    13461.0500       10.1975   226063.0000   196335.0000   153919.0000   185210.0000   494113.1350   445111.5675   349634.5675   405116.5675   537418.6575   478213.3525   368393.5675   432503.1350        4.2600        3.1300
    9580.84656    13270.6700        9.5465   223443.0000   194559.0000   152968.0000   182428.0000   488250.0090   440503.5045   345552.5045   400619.5045   530079.5105   473190.2235   363833.5045   427227.0090        4.0840        3.1420
    9585.64502    13549.1750       10.8413   227366.0000   198703.0000   155115.0000   186672.0000   496747.8725   449667.4363   352655.4363   407990.4363   540309.3512   483470.0837   371944.4363   435266.8725        4.8100        3.1550
    9590.46232    13582.7950       10.1903   228188.0000   199142.0000   155458.0000   187176.0000   499065.7465   450588.3733   354287.3733   409048.3733   543009.2042   484337.9547   373548.3733   436709.7465        4.6340        3.1670
    9595.29849    13620.3000       10.4850   229286.0000   199550.0000   155818.0000   186800.0000   500590.6100   452333.3050   354100.3050   408871.3050   544536.0450   486316.8150   373388.3050   436445.6100        4.3600        3.1800
    9600.15352    13643.9200        9.8340   229704.0000   200572.0000   156991.0000   187497.0000   501019.4840   454462.2420   356340.2420   410343.2420   544567.8980   488209.6860   375667.2420   438245.4840        4.1840        3.1920
    9605.02744    13690.4250       10.1287   230011.0000   199982.0000   156776.0000   188780.0000   503751.3475   453617.1738   356579.1738   413394.1738   548077.7388   487620.5463   375731.1738   441150.3475        4.9100        3.2050
    9609.92025    13737.0450        9.4777   231562.0000   201611.0000   157275.0000   189820.0000   505281.2215   456985.1107   358333.1107   413075.1107   549474.5918   491307.4172   377477.1107   440888.2215        4.7340        3.2170
    9614.83198    13751.5500       10.7725   231011.0000   200890.0000   157410.0000   189794.0000   506476.0850   457665.0425   358147.0425   414371.0425   550767.4325   491515.2775   377618.0425   442083.0850        4.4600        3.2300
    9619.76262    13786.1700       10.1215   232377.0000   201850.0000   157970.0000   190237.0000   508197.9590   459395.9795   359925.9795   416172.9795   552161.2855   493629.1485   379312.9795   444322.9590        4.2840        3.2420
    9624.71221    13841.6750       10.4163   233460.0000   203356.0000   159367.0000   190775.0000   511064.8225   461596.9113   361512.9113   417916.9113   555409.1262   496303.0087   381067.9113   445997.8225        4.0100        3.2550
